,Unnamed: 0,Unnamed: 0.1,店铺名称,用户名,评论,scores,res
30490,30490,1707,江南道自助烤肉海鲜涮锅（柳浪湾店）,是孙铱呀,菜品挺好的 服务也很棒 种类还是挺多的了 就是我们不会烤 烤出来不好吃 但是真的比较好  来了好几次了,-7.58,-1
30491,30491,1708,江南道自助烤肉海鲜涮锅（柳浪湾店）,kyT507322790,可以的如果态度好一点就更加好了,2.4,1
30492,30492,1709,江南道自助烤肉海鲜涮锅（柳浪湾店）,dyingass,适合学生用餐，味道一般，吃完后身上粘味道有点重,1.0,1
30493,30493,1710,江南道自助烤肉海鲜涮锅（柳浪湾店）,DwC528766494,菜品很多，就是如果去晚了会很多人，味道还是不错的，值得一去 #中翅# #鸡腿#,2.0,1
30494,30494,1711,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,看到卖家对我之前的评价狡辩，不得不再来给你一个差评，说了吃了几年了，要不要把之前没评价的全部翻出来给你差评？什么叫别人定位置了的。早不放定位牌，我们都坐下了，啪的甩个定位牌子过来！厉害，气得没心情吃给你们省食材了吧，又可以多赚点！是不是定位置的才是消费者嘛？多给了多少钱嘛？,-3.0,-1
30495,30495,1712,江南道自助烤肉海鲜涮锅（柳浪湾店）,豁老子1,发现没什么吃的，就那个样子，呵呵,0.0,1
30496,30496,1713,江南道自助烤肉海鲜涮锅（柳浪湾店）,小祁爱吃鱼,炒鸡棒的一家烤肉店小伙伴们可以去试试哟 💞,1.0,1
30497,30497,1714,江南道自助烤肉海鲜涮锅（柳浪湾店）,JH笨笨熊,味道不错，环境很好,2.0,1
30498,30498,1715,江南道自助烤肉海鲜涮锅（柳浪湾店）,kuai乐的小神仙,不错。生意火爆。菜品很多味道一般,2.0,1
30499,30499,1716,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜还行，就是今天叫一个老婆婆给我们加油，态度恶劣,0.0,1
30500,30500,1717,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,中翅和鸡腿是我们的最爱，很好吃，蛋糕、泡芙还有凉皮都很好吃，海鲜就有些差了 #鸡腿# #中翅#,2.0,1
30501,30501,1718,江南道自助烤肉海鲜涮锅（柳浪湾店）,RZw868982101,不错，环境也挺好的，开始看评价还说不行，去了还可以，也没评价说的那么差，菜品也很丰富，总体来说还可以，值得一试。 #五花肉# #鸡翅# #拌菜# #冰激凌# #凉面# #火腿# #味碟# #果汁#,10.35,1
30502,30502,1719,江南道自助烤肉海鲜涮锅（柳浪湾店）,yOI754748112,菜还是可以的，就是老板娘的服务态度希望好点。,1.0,1
30503,30503,1720,江南道自助烤肉海鲜涮锅（柳浪湾店）,Hgz284106296,味道还是不错，感觉菜品和饮料种类有点少 #中翅# #水果蔬菜#,1.0,1
30504,30504,1721,江南道自助烤肉海鲜涮锅（柳浪湾店）,ppj968539426,去过几次了，总体感觉很不错，推荐。,2.0,1
30505,30505,1722,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,#五花肉# #中翅# #鸡翅# #烤鸡蛋，鸡翅# #冰激凌# #蔬菜# #藕片# #味碟#,0.0,1
30506,30506,1723,江南道自助烤肉海鲜涮锅（柳浪湾店）,RainyL,只能说一般，等了半天才吃，叶只能说一般,0.0,1
30507,30507,1724,江南道自助烤肉海鲜涮锅（柳浪湾店）,曼巴精神1992,自助没有服务可言，物美价廉是真的。,2.0,1
30508,30508,1725,江南道自助烤肉海鲜涮锅（柳浪湾店）,你忍心我被饿死吗,好吃 人也特别多 饮料菜类都很足 味道也好 服务态度也很好赞,8.875,1
30509,30509,1726,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品丰富，口味多，小哥哥也好看 #五花肉# #煎蛋# #烤鸡蛋，鸡翅#,3.5,1
30510,30510,1727,江南道自助烤肉海鲜涮锅（柳浪湾店）,Carrie63231323,还可以吧，第二次去吃了，菜品没有很多，味道。。。就是那个味道。油烟味比较重，反正吃到一半的时候就感觉要被浓重的哟油烟味熏吐了，客观的说，鸡腿还是挺好吃的，冰淇淋香精勾兑，奶黄包还不错很喜欢，可能这学期都不会再去了,5.875,1
30511,30511,1728,江南道自助烤肉海鲜涮锅（柳浪湾店）,芊芊玥弍,味道好吃  就是我一个人吃久了 服务员来催,1.0,1
30512,30512,1729,江南道自助烤肉海鲜涮锅（柳浪湾店）,XLR19970502,挺好吃的，环境也不错，美团上面要便宜一些，自己去吃的话要42一个人，那些水果也挺新鲜的，五花肉片超级好吃，不知道这个是不是蛤蜊，也特别好吃，肉都是很新鲜的，菜品也挺多的，就是海鲜种类好像有点少，以前的海鲜种类要多一些😊 #五花肉# #西瓜# #鸡翅#,-4.3199999999999985,-1
30513,30513,1730,江南道自助烤肉海鲜涮锅（柳浪湾店）,vpu20151976,周末人太多了，比我以前去的时候多多了，生意好啊,1.0,1
30514,30514,1731,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,很不错，值得推荐,3.0,1
30515,30515,1732,江南道自助烤肉海鲜涮锅（柳浪湾店）,SCY随心而遇,跟我以前吃的比起来的话算勉强吧，个人觉得并不怎么样,-2.0,-1
30516,30516,1733,江南道自助烤肉海鲜涮锅（柳浪湾店）,时光飞逝9309,"棒棒哒,下次还会来",0.0,1
30517,30517,1734,江南道自助烤肉海鲜涮锅（柳浪湾店）,Kato.yoyo,味道挺好的，服务也不错了，一般人都很多，如果聚会最好提前订座,2.2,1
30518,30518,1735,江南道自助烤肉海鲜涮锅（柳浪湾店）,小姐姐叫桃子,还好就是环境不怎么样哈哈哈哈哈哈就会,-1.0,-1
30519,30519,1736,江南道自助烤肉海鲜涮锅（柳浪湾店）,nPN110567599,服务周到，环境也不错，同学几个人一起去吃还不错，菜品也多,3.0,1
30520,30520,1737,江南道自助烤肉海鲜涮锅（柳浪湾店）,RCU799491463,环境可以就是有点吵拥挤,-1.2,-1
30521,30521,1738,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品比较丰富，但是味道一般，服务也蛮好,1.5,1
30522,30522,1739,江南道自助烤肉海鲜涮锅（柳浪湾店）,yKV610455724,人超级多生意好得很哦喜欢可以去试试,4.5,1
30523,30523,1740,江南道自助烤肉海鲜涮锅（柳浪湾店）,RVS165199545,菜品很多，生意火爆到不行，每次去都挤满了人！所以之后都是10以后去的,-5.0,-1
30524,30524,1741,江南道自助烤肉海鲜涮锅（柳浪湾店）,PeL224058162,菜品一般，水果也少，饮料也差，环境很挤,-1.0,-1
30525,30525,1742,江南道自助烤肉海鲜涮锅（柳浪湾店）,rlv340685310,鱼好吃，味道可以，每天好多人。,1.0,1
30526,30526,1743,江南道自助烤肉海鲜涮锅（柳浪湾店）,SxT311127692,很好，不错，吃的爽，棒棒哒，嘻嘻😁😁😁,3.0,1
30527,30527,1744,江南道自助烤肉海鲜涮锅（柳浪湾店）,cUc597000260,很好，就是人气太高，有点挤,-0.2,-1
30528,30528,1745,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还可以，推荐，每次吃都吃很多海鲜，除了没洗干净，其他的都好。,3.5,1
30529,30529,1746,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不让坐想坐的空位，不得了了。。,0.0,1
30530,30530,1747,江南道自助烤肉海鲜涮锅（柳浪湾店）,笙仙女哦,挺不错的 去过几次了 只不过以后没人陪我去 了心塞塞,0.0,1
30531,30531,1748,江南道自助烤肉海鲜涮锅（柳浪湾店）,张可爱ll,怎么说呢喝的比较少菜品也没的几样,0.0,1
30532,30532,1749,江南道自助烤肉海鲜涮锅（柳浪湾店）,omo131114815,可以，吃的很饱,0.0,1
30533,30533,1750,江南道自助烤肉海鲜涮锅（柳浪湾店）,axcnbv520,很不错，值得一去，,2.0,1
30534,30534,1751,江南道自助烤肉海鲜涮锅（柳浪湾店）,lxm_2017,连续两天去吃 感觉还不错  菜品挺丰富的 价格也还算实惠,6.0,1
30535,30535,1752,江南道自助烤肉海鲜涮锅（柳浪湾店）,xBF461371593,菜比较少吧~有很多想吃的东西都没有,-1.5,-1
30536,30536,1753,江南道自助烤肉海鲜涮锅（柳浪湾店）,zxd510121,菜可以，里面环境还不错 就是外面环境有点差，服务员还是很热情的,1.3,1
30537,30537,1754,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,味道不错，种类也挺多的，要是有牛肉、冰淇淋更好了,1.0,1
30538,30538,1755,江南道自助烤肉海鲜涮锅（柳浪湾店）,萌萌母,反正就是相当一般，没有什么特别值得推荐的地方！,8.0,1
30539,30539,1756,江南道自助烤肉海鲜涮锅（柳浪湾店）,Wjx499023493,口味不错，环境可以,1.0,1
30540,30540,1757,江南道自助烤肉海鲜涮锅（柳浪湾店）,zQx891096219,还是一如既往的喜欢,2.0,1
30541,30541,1758,江南道自助烤肉海鲜涮锅（柳浪湾店）,Kato.yoyo,价廉物美，味道佳,1.0,1
30542,30542,1759,江南道自助烤肉海鲜涮锅（柳浪湾店）,lllcc0808,还可以，人很多去晚了没位置。。。。,0.0,1
30543,30543,1760,江南道自助烤肉海鲜涮锅（柳浪湾店）,lxm_2017,菜品挺丰富的 味道也还不错  去过很多次了,3.3000000000000003,1
30544,30544,1761,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品很少，服务态度也不是很好，饮料是收费的。,1.0,1
30545,30545,1762,江南道自助烤肉海鲜涮锅（柳浪湾店）,苏茂丽,环境挺好的，菜品有点少，味道还不错！,7.96,1
30546,30546,1763,江南道自助烤肉海鲜涮锅（柳浪湾店）,TrP803285697,吃了很多次了，味道普通，性价比高,0.0,1
30547,30547,1764,江南道自助烤肉海鲜涮锅（柳浪湾店）,鬼鬼舒,可以提升菜的口味，还有丰富哈菜品。。。,2.0,1
30548,30548,1765,江南道自助烤肉海鲜涮锅（柳浪湾店）,TiK578056814,菜味道好，环境也挺好。服务态度满分。而且水果甜品我的最爱。,2.4,1
30549,30549,1766,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,不错不错 泡芙真的好好吃哦,4.0,1
30550,30550,1767,江南道自助烤肉海鲜涮锅（柳浪湾店）,hFt117450025,一般吧，而且感觉卫生弄的不是很好，菜也不新鲜,-3.0,-1
30551,30551,1768,江南道自助烤肉海鲜涮锅（柳浪湾店）,maN150209916,还是一如既往的好，人太多了，生意好的爆炸，祝愿越来越好,6.5,1
30552,30552,1769,江南道自助烤肉海鲜涮锅（柳浪湾店）,Rtk894019741,东西很不错  新鲜  就是人太多了  服务态度好,2.0,1
30553,30553,1770,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品是真的不咋样。。。。。。。,0.0,1
30554,30554,1771,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,味道还不错，就是感觉辣椒有点辣 #五花肉# #味碟# #果汁# #藕片#,1.5,1
30555,30555,1772,江南道自助烤肉海鲜涮锅（柳浪湾店）,吕品品LV,菜品新鲜，而且又便宜，还好吃，真的不错，人超多，还要排队！,9.5,1
30556,30556,1773,江南道自助烤肉海鲜涮锅（柳浪湾店）,张温柔很凶残,很巴适，味道一如既往的棒，环境也很棒，服务也特别棒,5.0,1
30557,30557,1774,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,涨价了很难过，不过味道还是可以的，我们来的特别早，有些菜都还没上呢😂,0.0,1
30558,30558,1775,江南道自助烤肉海鲜涮锅（柳浪湾店）,王先生mf,人好多  店很火 但是品种不是特别多 碟子也不是很干净 水果洗的也不是很干净,4.5,1
30559,30559,1776,江南道自助烤肉海鲜涮锅（柳浪湾店）,FZr650737603,还可以，比较喜欢里面的水果。总体一般般,2.25,1
30560,30560,1777,江南道自助烤肉海鲜涮锅（柳浪湾店）,CPI273452960,菜品没得说，很棒。老顾客了，但是总感觉二楼不如一楼有感觉。还是喜欢一楼。下次希望有一楼的位子。,3.5,1
30561,30561,1778,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还行，自己烤味道一般,0.0,1
30562,30562,1779,江南道自助烤肉海鲜涮锅（柳浪湾店）,薄荷味的布丁,没有装修前好吃菜有点蔫儿总之味道没有以前好吃,2.4,1
30563,30563,1780,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,性价比还可以，整体感觉良好,0.0,1
30564,30564,1781,江南道自助烤肉海鲜涮锅（柳浪湾店）,～～～～大尧,味道还可以，菜品还算丰富～～～,2.25,1
30565,30565,1782,江南道自助烤肉海鲜涮锅（柳浪湾店）,南音ing.,挺好的 放假了人也特别多,2.2,1
30566,30566,1783,江南道自助烤肉海鲜涮锅（柳浪湾店）,maN150209916,可以的，不过二楼还是不大方便,-1.0,-1
30567,30567,1784,江南道自助烤肉海鲜涮锅（柳浪湾店）,mcR844828709,本来以前很喜欢的，但是简直了，老板娘态度极差，想坐个自己喜欢的位置还被老板娘凶。拜托，我是去消费的，不是去找骂的，好吗？？？？？,19.5,1
30568,30568,1785,江南道自助烤肉海鲜涮锅（柳浪湾店）,懋懋懋HH,很好吃，我和妹妹一起去的，菜品也很丰富，吃得超级饱,3.0,1
30569,30569,1786,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,自助烤肉，菜品丰富，,2.0,1
30570,30570,1787,江南道自助烤肉海鲜涮锅（柳浪湾店）,isj805307350,什么都好，就是旁边桌的客人竟然把哈士奇带进去了，我的天，那么大一条狗和我挨着吃东西，偶尔还要摇摇身上的毛毛。,-2.0,-1
30571,30571,1788,江南道自助烤肉海鲜涮锅（柳浪湾店）,Ber767437306,还是可以的，就是烟味太大了,0.0,1
30572,30572,1789,江南道自助烤肉海鲜涮锅（柳浪湾店）,妹妹美拉,巨难吃，有生之年吃的最难吃的一次，脏，盘子没一个干净的，到处都是沾沾的，估计从开店就没有打扫过吧，冰淇淋也是，说不上来啥味，没第二次了！,-2.0,-1
30573,30573,1790,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品很多，味道很好,1.0,1
30574,30574,1791,江南道自助烤肉海鲜涮锅（柳浪湾店）,神逗米,特别好。好吃😋服务也好。和一个朋友中午一起去吃的。中午人也很多。可能大家都觉得很好吃。菜多。炸的鸡腿超级好吃😋,11.5,1
30575,30575,1792,江南道自助烤肉海鲜涮锅（柳浪湾店）,LT鸢尾林,店让我还是很意外的一家店，还是满意，上菜快菜品可以海鲜新鲜，口感也不错，服务也不错很尊重消费者，有机会还回来的 #鸡腿# #冰激凌#,5.0,1
30576,30576,1793,江南道自助烤肉海鲜涮锅（柳浪湾店）,Te.荼,可以，但是我吃不回来,0.0,1
30577,30577,1794,江南道自助烤肉海鲜涮锅（柳浪湾店）,tIk537762604,我们中午去的，不挤，环境还挺舒适，也不热，讲真，店里有个服务员阿姨服务态度特别好，同样是做服务行业的，我今天第一次感觉到我应该向她学习，先点个赞。菜品很多了，味道也很不错，提个小意见，饮品确实太少了，而且今天听别的客人反应说可乐味道太浓，我就没喝了，店里的服务员阿姨也尝了尝，不过态度很好，除了可乐酸梅汤咖啡就是果汁，还有一种果汁也像茶水一样很淡，建议这块能做的精细些。还有小菜小吃的味道真的很一般。 #银耳汤# #中翅#,-6.4,-1
30578,30578,1795,江南道自助烤肉海鲜涮锅（柳浪湾店）,气死我啦气死我啦,去晚了，好多都没了。嘻嘻嘻嘻嘻,0.0,1
30579,30579,1796,江南道自助烤肉海鲜涮锅（柳浪湾店）,uEG363502349,菜品很多种，人也很多，要是去晚了就没位置了,0.0,1
30580,30580,1797,江南道自助烤肉海鲜涮锅（柳浪湾店）,馒头再来一个,味道一般般，越来越感觉不如以前了,0.0,1
30581,30581,1798,江南道自助烤肉海鲜涮锅（柳浪湾店）,naf530650388,还可以，对蛤蜊比较情有独钟,2.25,1
30582,30582,1799,江南道自助烤肉海鲜涮锅（柳浪湾店）,晨兮的熊妹儿,还不错哦，推荐,2.5,1
30583,30583,1800,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人有点多，座位安排的比较挤，味道还是很不错,-2.1500000000000004,-1
30584,30584,1801,江南道自助烤肉海鲜涮锅（柳浪湾店）,xtG654257439,味道挺好的，菜品也算齐全，二楼环境也挺好。好评,4.84,1
30585,30585,1802,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,刚开始很不愉快，因为我们都坐好了，炭加了，调料也上了，朋友们都去拿菜了，老板强迫我们换桌，马上换，我说等朋友拿菜过来怕找不到都不行，说待会儿来的人不愿坐中间不好安排，那我们不愿意也必须坐咯？就因为是团的？,-1.0,-1
30586,30586,1803,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,比之前贵，不过菜品也更丰富了，每天都有很多人，很棒！ #鸡翅# #银耳汤#,6.5,1
30587,30587,1804,江南道自助烤肉海鲜涮锅（柳浪湾店）,囚徒K.O,还可以，就是人太多了。挤的很，烤肉味道可以 #五花肉# #中翅# #鸡翅# #西瓜# #凉面# #水果蔬菜# #煎蛋# #鸡腿# #火腿# #烤鸡蛋，鸡翅# #拌菜# #藕片# #蔬菜# #果汁# #味碟# #银耳汤# #冰激凌#,-1.5,-1
30588,30588,1805,江南道自助烤肉海鲜涮锅（柳浪湾店）,tjw921887hx,:味道还不错，，环境还可以，态度好,3.75,1
30589,30589,1806,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,味道差 ，环境差被骗了去。说好是自助烤肉，结果大盆,0.0,1
30590,30590,1807,江南道自助烤肉海鲜涮锅（柳浪湾店）,jdmc,人太多了。。。 #五花肉# #鸡腿# #西瓜#,0.0,1
30591,30591,1808,江南道自助烤肉海鲜涮锅（柳浪湾店）,UgQ950646252,经济实惠分量足下次再来吃哈哈,2.0,1
30592,30592,1809,江南道自助烤肉海鲜涮锅（柳浪湾店）,ECq374164985,非常好吃，已经是第二次去了，每次去都有很多人，生意特别好，服务态度特别好，味道很棒，菜品很多，可乐很好喝，还会去的哦(｡･ω･｡)ﾉ♡全五星好评!!,16.0,1
30593,30593,1810,江南道自助烤肉海鲜涮锅（柳浪湾店）,kQf765745914,服务周到，生意爆好，每次都要排队,0.0,1
30594,30594,1811,江南道自助烤肉海鲜涮锅（柳浪湾店）,葡萄酒碎碎念,菜好，味道不错，服务很好， #五花肉# #西瓜# #火腿# #中翅# #凉面# #鸡腿# #鸡翅# #水果蔬菜# #煎蛋# #烤鸡蛋，鸡翅# #果汁# #藕片# #蔬菜# #拌菜# #冰激凌# #银耳汤# #味碟# #圣女果#,3.0,1
30595,30595,1812,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人很多，菜还是可以,0.0,1
30596,30596,1813,江南道自助烤肉海鲜涮锅（柳浪湾店）,ZmH188204647,服务一般，菜品不行，比一般的差，有点小失望。,-3.6,-1
30597,30597,1814,江南道自助烤肉海鲜涮锅（柳浪湾店）,NoleDjokovic98,菜品还挺足的，味道也不错，人特别多，推荐去的！,12.224999999999998,1
30598,30598,1815,江南道自助烤肉海鲜涮锅（柳浪湾店）,xixi图,味道不错，就是我们去的时候四点左右好多菜和水果都没有了,1.0,1
30599,30599,1816,江南道自助烤肉海鲜涮锅（柳浪湾店）,是大刀呀,还不错吧，但是没牛肉也没吃到冰淇淋🍦,1.5,1
30600,30600,1817,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,可以 肉挺新鲜的,1.2,1
30601,30601,1818,江南道自助烤肉海鲜涮锅（柳浪湾店）,坏小子858,服务比较好，地段好，人很多，但是实在不好吃，冰淇淋巨难吃，地方小,-5.5,-1
30602,30602,1819,江南道自助烤肉海鲜涮锅（柳浪湾店）,VVO475012349,没有以前好吃了，菜也没有以前多了,1.0,1
30603,30603,1820,江南道自助烤肉海鲜涮锅（柳浪湾店）,吃货积极队,怪君儿。不晓得酒要出钱这个自助的。本来就去喝酒的以为酒是免费的饮料是那种机器装的。菜基本没吃 我只吃了一片肉一盘🥜……对我们喝酒的人来说不划算这样下来 …………不会再来咯。但对于不喝酒的人性价比还是可以的…………,1.0,1
30604,30604,1821,江南道自助烤肉海鲜涮锅（柳浪湾店）,vEJ806593699,鸡翅好吃！肉品还可以 比较推荐泡芙和甜品 饮料太不好了,-5.5,-1
30605,30605,1822,江南道自助烤肉海鲜涮锅（柳浪湾店）,ZMLHY1223,味道好，菜品特色美食，性价比高。 #五花肉# #中翅# #鸡翅# #水果蔬菜# #凉面# #烤鸡蛋，鸡翅# #鸡腿# #煎蛋# #银耳汤# #藕片# #蔬菜# #果汁# #圣女果# #味碟# #拌菜# #冰激凌# #火腿# #西瓜#,1.0,1
30606,30606,1823,江南道自助烤肉海鲜涮锅（柳浪湾店）,宋宝宝s。,第二次去了。还是好吃,1.0,1
30607,30607,1824,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,首先是味道真心不好吃，服务员爱理不理的态度很不好，反正以后绝对不会去了,-4.0,-1
30608,30608,1825,江南道自助烤肉海鲜涮锅（柳浪湾店）,isj805307350,经常去的一家店，不错,1.0,1
30609,30609,1826,江南道自助烤肉海鲜涮锅（柳浪湾店）,Teamin的左耳洞,实惠好吃～虽然扇贝稍稍有点不新鲜，但还是很喜欢,-3.3199999999999994,-1
30610,30610,1827,江南道自助烤肉海鲜涮锅（柳浪湾店）,theallblue,怎么说呢 评价那么高有点让人无法理解。菜品的新鲜度和品种都不算太好，味道也差强人意，而且作为自助烤肉啤酒居然要收钱，我不知道以前是不是这样，反正现在这个品质完全对不起那样的评分，,-6.2,-1
30611,30611,1828,江南道自助烤肉海鲜涮锅（柳浪湾店）,子惠yo,生意挺好的，人超多的呢，等了一个小时才吃到，菜类挺少的，不过上的挺快。味道还行吧,1.2,1
30612,30612,1829,江南道自助烤肉海鲜涮锅（柳浪湾店）,M不理时间的人,很久之前去吃的，朋友说还可以，在温江大学城那边，味道也还行，就是很挤，人很多。而且菜品拿得太快。反正吃还是可以的，但是时间一点要早。,1.0,1
30613,30613,1830,江南道自助烤肉海鲜涮锅（柳浪湾店）,DgP730560258,对他们家的用膳很满意      建议朋友们也可以去一下,2.0,1
30614,30614,1831,江南道自助烤肉海鲜涮锅（柳浪湾店）,ueY131030468,环境不错，菜品丰富，水果，小吃也不错哦，还有美味银耳汤和冰粉哦！最爱中翅和肥牛！味道美美哒！😊😊,17.0,1
30615,30615,1832,江南道自助烤肉海鲜涮锅（柳浪湾店）,琪乖乖mua,就是烟味有点重,0.0,1
30616,30616,1833,江南道自助烤肉海鲜涮锅（柳浪湾店）,可能是一只小可爱,好像吧  就是人太多太忙了   服务员没办法所有人都照顾到,0.0,1
30617,30617,1834,江南道自助烤肉海鲜涮锅（柳浪湾店）,Teamin的左耳洞,烤肉烤肉烤肉～虽然吃完一身味道，还是很喜欢,1.0,1
30618,30618,1835,江南道自助烤肉海鲜涮锅（柳浪湾店）,宇宙－,一般般 菜品还可以吧 就是快要吃完了的时候 也还没有吃完 就有个服务员在哪催 说什么我们不吃 就可以去退押金了 我就一个迷之微笑 脸上笑嘻嘻 心里mmp 反正是不会去第二次了 #中翅#,3.25,1
30619,30619,1836,江南道自助烤肉海鲜涮锅（柳浪湾店）,QTg303177972,没有五花肉，桑心～ #中翅# #西瓜# #藕片# #拌菜# #鸡腿# #蔬菜# #味碟#,0.0,1
30620,30620,1837,江南道自助烤肉海鲜涮锅（柳浪湾店）,纠急的萌卡C,人气是相当旺，就是感觉太挤了，空间太狭窄,-1.0,-1
30621,30621,1838,江南道自助烤肉海鲜涮锅（柳浪湾店）,memory丶1986,去过很多次。很不错,1.0,1
30622,30622,1839,江南道自助烤肉海鲜涮锅（柳浪湾店）,迷人岁月.873,差不多吧那些海鲜要自己烤不好烤,-1.0,-1
30623,30623,1840,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,服务太差，味道还可以，吃了好几年了。,-2.0,-1
30624,30624,1841,江南道自助烤肉海鲜涮锅（柳浪湾店）,山有扶苏初,菜品不是很多,0.0,1
30625,30625,1842,江南道自助烤肉海鲜涮锅（柳浪湾店）,PJx964341916,"环境挺好，阿姨服务也很热情，就是感觉肥牛和鳕鱼有些不新鲜，其他的都可以，奶茶和其他饮料味道也很不错，这次我们吃的是用电烤的，下次一定要用碳烤的，味道应该要好些，火太大会糊,可以慢慢吃，我们从11点过吃到1点多没有催",-1.2000000000000002,-1
30626,30626,1843,江南道自助烤肉海鲜涮锅（柳浪湾店）,iUI872666770,我们去的时候人很多，很客满，人气很好，服务员态度也很好，就是收银的态度比较差，烤肉味道也不错,1.5,1
30627,30627,1844,江南道自助烤肉海鲜涮锅（柳浪湾店）,WIq409898561,很好，味道也不错,2.0,1
30628,30628,1845,江南道自助烤肉海鲜涮锅（柳浪湾店）,iAJ138923156,味道很好 很实惠  温江最好吃的烤肉  下次还来,6.0,1
30629,30629,1846,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,总的来说还是可以 付款后需要压二十快的押金 是为了不浪费,2.0,1
30630,30630,1847,江南道自助烤肉海鲜涮锅（柳浪湾店）,gji662755549,挺好的，很实惠,2.2,1
30631,30631,1848,江南道自助烤肉海鲜涮锅（柳浪湾店）,泡姜豆稀饭,老味道：温江烤肉还是要江南道味道最好,0.0,1
30632,30632,1849,江南道自助烤肉海鲜涮锅（柳浪湾店）,幼卿酒酒,超级棒第二次去了 好吃,3.0,1
30633,30633,1850,江南道自助烤肉海鲜涮锅（柳浪湾店）,ZGK288305149,开始没有换水，然后火特别大，没有烤熟就糊了，然后喊换了态度还不好，说糊了没法吃，还说什么烤肉本来就要糊，味道也是一般，反正就是不值得,-5.5,-1
30634,30634,1851,江南道自助烤肉海鲜涮锅（柳浪湾店）,xkD853906995,不错,1.0,1
30635,30635,1852,江南道自助烤肉海鲜涮锅（柳浪湾店）,奔跑的瘸子啊啊啊,菜品真的不错！下午3点都还有很多人在吃，生意很好呀  确实东西味道不错，店面装修也很好看，菜品棒👍👍,9.0,1
30636,30636,1853,江南道自助烤肉海鲜涮锅（柳浪湾店）,艾美爱美、,服务的阿姨挺好的，就是觉得里面有一点小挤，生意太好了，菜都挺新鲜的。,4.368,1
30637,30637,1854,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,菜品还可以。那天去的时候猪肉有点疝臭味,-1.7999999999999998,-1
30638,30638,1855,江南道自助烤肉海鲜涮锅（柳浪湾店）,dIk303828799,来过多次了，从新装修了一下。环境越来越好，生意也是越来越好，服务也很好，值得多来,5.75,1
30639,30639,1856,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,人太多了，服务还是不错,1.0,1
30640,30640,1857,江南道自助烤肉海鲜涮锅（柳浪湾店）,aOU567367034,服务挺好，味道一般，菜品也挺少的，没有啥特色,2.64,1
30641,30641,1858,江南道自助烤肉海鲜涮锅（柳浪湾店）,匿名用户,还行吧，味道不错，朋友介绍过去吃的,2.0,1
30642,30642,1859,江南道自助烤肉海鲜涮锅（柳浪湾店）,新鲜的绿,菜品增加了点，价格变化大。不过还行，没有很好吃,3.0,1
30643,30643,1860,江南道自助烤肉海鲜涮锅（柳浪湾店）,vivian7980,还可以，菜品多，尤其新鲜。值得推荐哈！但像我这样吃的少的人，有点亏哦！,14.59375,1
30644,30644,1861,江南道自助烤肉海鲜涮锅（柳浪湾店）,NNj934571045,人太多了，都要排队，环境一般，味道一般,0.0,1
30645,30645,1862,江南道自助烤肉海鲜涮锅（柳浪湾店）,Ksn519938360,菜品新鲜，品种多。,1.0,1
30646,30646,1863,江南道自助烤肉海鲜涮锅（柳浪湾店）,hRK919310143,味道不错，服务热情，菜品丰富，只是那些肉呀，鱼啊，都搞不清楚是啥肉啥鱼，希望店家能放个小牌子写上品名，让人都吃的明明白白。,6.0,1
