,Unnamed: 0,店铺名称,用户名,评论
60493,149,韩呈一品韩式自助（温江店）,Xqs230781401,不错
60494,150,韩呈一品韩式自助（温江店）,小丫头不哭哦,菜品新鲜「#套餐：单人自助烤肉」饭后甜点也超级好吃
60495,151,韩呈一品韩式自助（温江店）,沈未彬,「#套餐：单人自助烤肉」「#黑椒牛肉」 【口味】味道挺好的
60496,152,韩呈一品韩式自助（温江店）,七哥jierui,很不错强力支持一下，不过菜品有一点点少，其他的很好6666666666666666666666666666666666666666666666666666666666666大家可以去尝试一下不戳的哈。。。。。。。。
60497,153,韩呈一品韩式自助（温江店）,苏羽微,菜品很多，吃的很满意！
60498,154,韩呈一品韩式自助（温江店）,Xei201449585,好吃 态度也挺好的 就是人有点多 要去的话要早一点去 就是那里的地板有一点点滑 要小心一点 还有凉面和冰粉都特别特别好吃 里面的卤菜也特别特别好吃 阿姨们都很忙 换油纸得自己来 不过很简单 五花肉巨好吃 啊啊啊啊啊啊啊啊啊啊啊啊啊啊
60499,155,韩呈一品韩式自助（温江店）,pFy885990752,线上买券可以便宜点，这家店位于柳浪湾这边街上，吃的品类很多，还有水果小蛋糕????，店里环境很好，姐姐也很好，看我们不太娴熟还教我们烤肉，人多吃着超级开心还有冰激凌，也不会浪费吃了好多烤翅还有五花肉，喜欢????下回还来
60500,156,韩呈一品韩式自助（温江店）,哈哈哈12389098,不错嘛 还可以 就是中午去的 菜品一般般 没怎么吃好多 还行「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」「#套餐：单人自助烤肉」
60501,157,韩呈一品韩式自助（温江店）,小小兵甲959,菜品良心，性价比很高，味道也很好，非常棒??
60502,158,韩呈一品韩式自助（温江店）,小瑞lucky,离学校很近，出去就能找到，烤肉的种类也比较丰富。推荐烤五花，烤牛肉。团下时心里还觉得一个价钱不知道怎么样，结果是感觉比想象中令人满意，希望店家多搞活动，下次会再团。这家餐厅环境很好，非常干净整洁，食物不仅外形美观，重要的是味道非常棒，色味俱佳。做法保留了食材原有的味道，清新爽口。而且菜品选择非常多，价格也不高，适合带着家人一起去。
60503,159,韩呈一品韩式自助（温江店）,牛变成了哑巴,「#套餐：单人自助烤肉」三个人去吃，50一个人，是为了吃烤肉的话，性价比不错，肉的品种也比较多，大部分味道也不错。忘了拍照，我最爱吃掌中宝，五花肉，虾饺。调料的味道也还行，自己配一下可能更好吃。以后还会再去的。
60504,160,韩呈一品韩式自助（温江店）,ajdbxndkridbsn,服务态度很好，而且里面的阿姨很健谈，「#套餐：单人自助烤肉」 【口味】喜欢那里的小蛋糕，尤其是才拿出来的时候。还是冰的特别喜欢 那里还有冰粉，和奶茶，冰粉可以自己随便加料，超级满足「#肥牛」「#烤五花肉」「#粉丝扇贝」「#奥尔良翅中」
60505,161,韩呈一品韩式自助（温江店）,张小蔓666,味道可以   甜品也很好吃    水果也很新鲜 都是现切的 还有寿司?不过有点涨肚子   还可以自己搭配冰粉 饮料啤酒?自己去倒就是 中午去的人不算太多  老板娘人很好  态度也很好  菜品蛮新鲜的   也没有多收炭火费和押金  心动不如行动   快去尝试吧
60506,162,韩呈一品韩式自助（温江店）,拉布拉卡小公举,挺不错的，环境可以，菜品种类多，味道好，服务态度也很好
60507,163,韩呈一品韩式自助（温江店）,可爱多1158,老板非常好，里面的嬢嬢不会有一点让你感觉不舒服，很热情，看到你的纸有点糊了，马上来换，一点都不吝啬，一同的男娃儿说饿了，嬢嬢马上给我拿肉给我们靠，快吃，都可以吃，没得了又给我们弄，太好了，还专门给我们切水果，每次去都吃的很晚，很实在，并且吃的很舒服
60508,164,韩呈一品韩式自助（温江店）,贫道枪出如龙丶,感觉不是特别好，尴尬丶希望能有改观。无论菜品还是选材区的卫生。
60509,165,韩呈一品韩式自助（温江店）,绅十,这里服务热情，调料的味道也不错。还有很多的小吃和饮品。???还有还有寿司，烤鸭。??
60510,166,韩呈一品韩式自助（温江店）,JJC360730527,价格便宜，感觉一般，朋友选的。
60511,167,韩呈一品韩式自助（温江店）,拉布拉卡小公举,挺好，味道好，服务好，菜品种类多
60512,168,韩呈一品韩式自助（温江店）,ljjszy,吃了好多次了，饭点人超多，要是服务员阿姨别老过来把我们盘子里的肉倒到烤盘上自己在那给我们烤就更好了，吃自助本来就是想自己动手....
60513,169,韩呈一品韩式自助（温江店）,哈子欢,超级喜欢，味道很好的，和朋友一起去的，他也非常喜欢
60514,170,韩呈一品韩式自助（温江店）,ZEf647116575,阿姨非常热情，菜品也很新鲜，喜欢吃烤肥牛五花肉。
60515,171,韩呈一品韩式自助（温江店）,EuQ831131473,环境不错，阿姨人很好，菜品丰富，牛肉有几种而且新鲜好吃，对喜欢牛肉的人来说很友好。可惜当时没拍照片，没有图了。
60516,172,韩呈一品韩式自助（温江店）,kIv898575385,在美团上买的秒杀券，打电话问清楚了是不额外收费等你，结果去的时候老板说要额外收取十块碳火费，但因为讲清楚提前电话问好才来，才免去十块碳火费，整体来说菜品还是不错的，虾很新鲜，牛排是真的牛肉，能吃出他的牛膳味，脑花真的很好吃，最爱的还是五花肉，蘸碟也是很不错的呢，椰汁味道很浓，但前提是接回来就喝，放久了就很淡了，酒水挺丰富
60517,173,韩呈一品韩式自助（温江店）,Emily么,味道还可以，小吃少了点，饮料可能免费吧，有股奇怪的味道
60518,174,韩呈一品韩式自助（温江店）,OTC352947222,设计非常人性化，下面可以油炸上面可以考，我喜欢吃他们家肥牛刚开业的时候经常去吃。现在涨价啦，老板什么时候多做一点活动呢哈哈，朋友过来还有我姐过来都带他们吃的是这家的烤肉。位置的话就是在大湾区那边位置很好找。??
60519,175,韩呈一品韩式自助（温江店）,SeMbRo,跨年夜生意太好了，都顾不上服务，只有自己动手，菜品还行，酒水品质太少，总体还是不如隔壁的江南道
60520,176,韩呈一品韩式自助（温江店）,OTC352947222,挺好吃的，他们家五花肉比较可以虾也比较可以。?强烈推荐吃他们家的虾比较新鲜吧，对比动货啊，每次去也是冲着他们家的虾还可以去吃的，但是每次我也吃不了多少总的来说呢，还是比较好吃的，他那个酱料也好吃推荐就是现在价格涨了。?
60521,177,韩呈一品韩式自助（温江店）,西西嘎的帅哥,比较便宜的，东西不错。但是酒是假酒，想喝酒的朋友千万不要去，我被搞来一个星期不舒服哦！而且他家的虾拿出来的也比较慢，就比较抠的感觉，所以尼下次不会选这家了，哎，想起来他家的酒真的跟厉害，搞得我酒精中毒，还是多厉害的
60522,178,韩呈一品韩式自助（温江店）,简亓777,「#粉丝扇贝」
60523,179,韩呈一品韩式自助（温江店）,XGb484705897,店面环境挺好的，阿姨也很热情。食材也挺丰富的。吃到后期才知道还有饮料?。还吃了洋葱烤鹌鹑蛋，这是第一次尝试，感觉很美味。生蚝和扇贝一般，感觉有点干。爬爬虾吃起来很神奇。海星的话一般。竟然还有排骨，超出意料。不过味道还挺好的！
60524,180,韩呈一品韩式自助（温江店）,cwv460616378,间隙太挤，桌子和桌子之间太近，进出困难，地很滑，凳子上地上全是油，锅子太小，我女朋友说吃个饭跟打仗一样，味道一般，抽烟机不好用，吃顿饭熏得眼睛疼，闹肚子了
60525,181,韩呈一品韩式自助（温江店）,nFC332196412,牛排是他的一绝，每次都要吃很多很多。
60526,182,韩呈一品韩式自助（温江店）,匿名用户,来这家很多次了~昨天三人过来吃，今天拉肚子拉到怀疑人生
60527,183,韩呈一品韩式自助（温江店）,Tcn849469288,烤五花特别好吃，掌中宝超级赞，服务很贴心，菜品特别新鲜，菜品和小吃饮料品种也很多，我去过很多次了，非常好吃，好吃嘴快点来体验吧！
60528,184,韩呈一品韩式自助（温江店）,FWR915428066,好好吃，有很多菜，肉类也多，也很卫生，服务态度也不错，
60529,185,韩呈一品韩式自助（温江店）,ktW298708167,个人认为是大湾区最好吃的烤肉！
60530,186,韩呈一品韩式自助（温江店）,林屿安年573,去吃了好几次 真的挺好吃的 菜也好多 值得推荐
60531,187,韩呈一品韩式自助（温江店）,Tfyackr,饭点人很多，生意很好。菜品丰富并且新鲜，商家热情周到。周围的烤肉店挺多的，感觉这家挺干净卫生的。人均50左右，个人感觉牛肉，虾挺好吃的。跟男盆友两个人吃了很多，并且想下次再去吃，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈嗝。
60532,188,韩呈一品韩式自助（温江店）,匿名用户,小吃不太多，希望可以增加一些，那个冰粉味道可以
60533,189,韩呈一品韩式自助（温江店）,甜甜1桃桃,环境不咋滴
60534,190,韩呈一品韩式自助（温江店）,CY926712,还不错哟 在温江大学城附近 人很多去得早的话就有位置 取得稍微晚一点还要等位 我们坐在外面的味道相对来说小一点 菜品也挺丰富的 就是后面加菜有点儿慢
60535,191,韩呈一品韩式自助（温江店）,匿名用户,还可以 菜品满足的，吃起来也好吃，里面的东西都不错.环境也挺好.
60536,192,韩呈一品韩式自助（温江店）,hxq啥都喜欢吃,已经第三次开吃了！！！好吃便宜
60537,193,韩呈一品韩式自助（温江店）,YfX393502032,此次用餐总体来说不错，觉得比较认可的地方有：性价比。还不错，挺好吃的，此次用餐总体来说不错，觉得比较认可的地方有：性价比。还不错，挺好吃的，此次用餐总体来说不错，觉得比较认可的地方有：性价比。还不错，挺好吃的，
60538,194,韩呈一品韩式自助（温江店）,我的纪艺,自助很多，一个寝室出来吃饭很值
60539,195,韩呈一品韩式自助（温江店）,匿名用户,味道很好，价格也很便宜，周围都是学生比较多，所以带着孩子吃的话，选择有限
60540,196,韩呈一品韩式自助（温江店）,kVZ286648313,冻货那么便宜还放馊了？冻货鱼豆腐和蟹排居然是酸的？……鸭脖子鸭翅也馊了？饮料品种少的可怜，别对我说什么有啤酒的，我们能喝？饮料还不知名牌子？菜品放的也乱乱的，生菜直接一整个放的？洗的那么敷衍？很是失望，不会再来
60541,197,韩呈一品韩式自助（温江店）,Njn887392517,环境不怎么好，然后味道一般，服务态度一般，菜品少，位置偏，是在超级周末上看到的一家店，觉得不错，然后去了以后才发现，不怎么好，价格便宜，适合学生，算是踩雷吧，也是图便宜，调料也不咋滴，我反正是不怎么推荐。
60542,198,韩呈一品韩式自助（温江店）,小小兵甲959,食材很良心，很愉快的一次就餐！
60543,199,韩呈一品韩式自助（温江店）,是小王同学,好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃很好吃?五花肉我就吃了三盘，不过其他菜品都没有怎么吃，菜很新鲜，喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢喜欢。基围虾很大也很嫩，不错。整体评价，很满意，
60544,200,韩呈一品韩式自助（温江店）,fTK345346200,味道各方面都不错，约了朋友过两天还要去，上次去肉肉总是源源不断朋友都说我们太能吃了，主要碟子那些都合胃口，特别棒，就是忘记拍照片了，这次约了五六个朋友继续吃，特别怀恋虾虾还有鱿鱼，简直不要太好吃了，期待
60545,201,韩呈一品韩式自助（温江店）,靖靖大可爱吖,还可以，特别推荐蒜蓉排骨，烤出来特别的香，扇贝粉丝也特别好吃，环境也特别好，服务态度也很好，经常会注意到烤纸是否需要换，及时给顾客换。拿菜也十分方便，有很多小零食，饮料等等。一般不需要排队，店内的座位还是很多的。
60546,202,韩呈一品韩式自助（温江店）,sHr602983807,非常的不错，我和朋友一起去吃的，比较适合两个人，人太多就不怎么适合，有点小挤，去的比较早菜品还行，比较喜欢肥牛、鱿鱼、虾 的朋友可以去吃吃，在减肥的朋友也可以在放纵日的时侯去吃，甜品零食都有，是一个不错的选择「#套餐：单人自助烤肉」
60547,203,韩呈一品韩式自助（温江店）,FdF419037340,味道挺好的，菜品都很入味。菜品、饮料、零食也比较丰富。 个人比较喜欢那个蒜蓉排骨和有料牛排，超级好吃，还有虾也很新鲜，烤完之后沾店里配的调料非常好吃。熟食区的鸭脖和零食也都可以。 环境很好，并且每道菜都会写对应的菜名，超级贴心。
60548,204,韩呈一品韩式自助（温江店）,暖暖Isi,超级超级超级赞，真的很划算，服务也很好，菜品丰富，新鲜
60549,205,韩呈一品韩式自助（温江店）,匿名用户,挺好的
60550,206,韩呈一品韩式自助（温江店）,快乐就好LVUE,味道还可以，菜品丰富，环境不错，人气爆棚。
60551,207,韩呈一品韩式自助（温江店）,匿名用户,味道超过预期！之前来的早，去店里看了一圈，感觉东西比较少，就走了，今天来才发现上次错过了什么！首先蘸料有三份，味道都很好，本人更喜欢带蒜的那一种，肉类的话，鸡翅和鸡腿腌的都很入味儿，带一点甜味，很好吃，掌中宝鸡胗很脆爽，牛五花调制小牛排味道也不错，肉肠放在锅边小槽子里考和烤箱里烤的一样香！酒水的话有可乐雪碧美年达，橙汁酸梅汤啤酒，我推荐可乐啤酒，喝起来很爽，橙汁的话比超市瓶装的更丝滑，口感更好。小吃推荐下面这个梅子！超好吃，当时夹多了，店里小姐姐让我带走了！还有寿司和小蛋糕，味道都很不错，自己调的冰粉也很好吃，要是有冰的话就更完美了！卤味有鸭脖鸡翅味道也可以。水果有西瓜哈密瓜橙子李子，哈密瓜超甜！这家店味道和价格真的不错！而且今天店里有个穿紫色衣服长马尾的小姐姐真的好可爱！给店里工作的小姐姐笔芯！
60552,208,韩呈一品韩式自助（温江店）,Ghm786955156,综合评价这次就餐体验，我觉得有以下不足：口味不好、环境卫生差、性价比低、服务不到位，希望店家能多加改进。都黑了  叫她换也不换
60553,209,韩呈一品韩式自助（温江店）,chi饭辣,「#套餐：单人自助烤肉」套餐在美团上用优惠券抢的，性价比很高哦，店内基本的菜品都很齐全，饮料水果点心都很好吃嚯嚯嚯，五花肉真的绝了和姐妹一起去真的很开心，吃得很好，主要是店内环境也比较卫生呢，下次有机会还会去的！！
60554,210,韩呈一品韩式自助（温江店）,可爱多1158,重点是老板服务很好，很和善，我们难得聚会一次，很感谢老板耐心的接待我们，还特意为最后一桌的我们切了水果
60555,211,韩呈一品韩式自助（温江店）,kWr464920537,一般吧不过甜点都是冷的就不太好
60556,212,韩呈一品韩式自助（温江店）,情深似水。,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、服务、性价比、团购接待。
60557,213,韩呈一品韩式自助（温江店）,匿名用户,秒杀的劵加上自己的优惠劵，才33.8！真的超便宜了！而且这家店味道也没让我失望！肉类都是用不同的调料腌制的，不像有些烤肉店，所有的肉都一个味道，肉类比较推荐烤鸡翅和鸡腿，牛五花和调制牛小排，掌中宝鸡胗，鱿鱼，烤脑花，脑花很大，味道也很好，没有我讨厌的姜味和酸菜味，虾是冰冻的，生蚝吃起来也很鲜，蔬菜的话推荐玉米，黄瓜（生吃蘸蒜蓉酱），还有糖拌西红柿，小吃推荐梅子、寿司和小蛋糕，自选冰粉也很可，料很丰富，自己调很好掌握，酒水有可乐雪碧美年达，橙汁酸梅汤啤酒，水果有西瓜哈密瓜橙子李子香蕉，哈密瓜超甜！
60558,214,韩呈一品韩式自助（温江店）,TUa518885399,还是很不错的，环境比较好
60559,215,韩呈一品韩式自助（温江店）,Zmo497429695,不知道为什么，进去就说在美团订的要交押金20元（两个人），说吃完后把小票押金给他们，他们就会退给我们（说的是自动会退到付款的账户上）。然后等了一晚上，押金根本就没有到我的账户上面。我也不知道是掌柜的太忙还是故意健忘！总之我觉得推或拖是不对的「#套餐：单人自助烤肉」
60560,216,韩呈一品韩式自助（温江店）,匿名用户,菜品少，但是很新鲜，超爱红心火龙果和泡椒笋子
60561,217,韩呈一品韩式自助（温江店）,beacat南,感觉没有几个喜欢吃的，也不是说它不好就是不适合我，男朋友倒是很喜欢吃，就是那个油很容易喷的到处都是，里面肉看着有点小糟心，吃了也没有拉肚子
60562,218,韩呈一品韩式自助（温江店）,Ufn12221951,味道我们觉得非常不错，我们一家四口，娃娃半价。菜品也非常齐全，新鲜。特别是牛肉鸭肠虾都很好吃
60563,219,韩呈一品韩式自助（温江店）,pas903121394,第一次去吃这家店，感觉各方面都还不错，感觉菜品都挺新鲜的，菜品看起来也还不错挺好吃的，最最最主要是还很便宜。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
60564,220,韩呈一品韩式自助（温江店）,CY926712,碰上今年生日 请朋友吃一个自助烤肉 效果还不错 吃的很高兴
60565,221,韩呈一品韩式自助（温江店）,kUy388202655,服务态度好，环境也很不错，菜品多，「#套餐：单人自助烤肉」「#烤五花肉」「#烤牛排」「#粉丝扇贝」「#黑椒牛肉」「#烤生蚝」「#奥尔良翅中」「#肥牛」「#粉丝扇贝」 【口味】很不错，蘸碟很好吃，还会和朋友一起去 【环境】挺好的 【服务】服务员很好，
60566,222,韩呈一品韩式自助（温江店）,iXn706907093,那个油一直爆，表示害怕，菜品新鲜，但总类不多
60567,223,韩呈一品韩式自助（温江店）,戏辞S,一分钱一分货，单人餐要加收10元的燃气费。虽然挺平常的，但希望老板把这一条加到购券的说明里，消费者的知情权也要满足！他家的冰粉挺好吃，不是那种齁甜粘腻的红糖水，甜味也不是很淡！图文无关，凑个积分哈哈哈！
60568,224,韩呈一品韩式自助（温江店）,我吃了五碗饭,踩雷?美团上看的温江排名第一想的就是应该还不错 ，期望越高失望越大，吃个饭我真的醉了 。和我男朋友下午去的当时店里人还不多，我说我要坐个凉快的地方 ，安排了之后是挺凉快的，然后开始拿菜 ，菜品确实少而且味道也不咋的，但毕竟价格在那儿这倒没什么，才吃几分钟服务员就过来说等会有30个人要来吃喊我摞下位置ok我理解 ，我摞，这个位置当时也还不热.然后这个锅真的特别让人难受 ，差点没把我送走 ，很不好用，稍微一点汁流下去 ，油就bie的你脸上 浑身都是。之后是人家公司聚会的，空调啥的全是对着他们吹了，我一点风都吹不到 ，吃烤肉本来就热又是夏天，真的热爆了，还断电两次，瞬间心情炸了 ，不知道排名第一是怎么上去的?
60569,225,韩呈一品韩式自助（温江店）,匿名用户,特别棒，去得比较晚，也没有人催，还一个人去吃的，超级自在，推荐推荐
60570,226,韩呈一品韩式自助（温江店）,匿名用户,便宜好吃 就是小吃和水果少了点 肉还是很足的
60571,227,韩呈一品韩式自助（温江店）,婷婷39737,菜品少，晓得老板是为了节省人工费嘛，服务员都舍不得请，说什么人太多了，服务不过来，餐饮就是服务行业，不服务做什么餐饮，卫生确实也不行
60572,228,韩呈一品韩式自助（温江店）,吉田刚太郎,很好吃，没有怎么拍照，但是真的很好吃，本来不是很想吃自助的，但是月末没钱了，又想吃很多，就去吃了自助，而且很近，味道真的很不错，腌料本来就很好吃，干辣椒的料很好吃，甜辣酱也可，我吃了超多，中翅超好吃，很多很好吃，虽然点心小吃类不是很多很多，但还是足够了，也好吃。
60573,229,韩呈一品韩式自助（温江店）,klb607043918,可以哦，很新鲜
60574,230,韩呈一品韩式自助（温江店）,小唐小欣好饿,好吃，干净，卫生，服务好，菜品多，
60575,231,韩呈一品韩式自助（温江店）,fTK345346200,环境比较干净，服务员也很好，菜品很齐，反正就是推荐大家去啦去啦去啦，去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去去就对了，啊哈哈哈哈
60576,232,韩呈一品韩式自助（温江店）,WIx156280036,很好呢，菜品很多，并且相对来说很便宜
60577,233,韩呈一品韩式自助（温江店）,DLP168558099,嗯，前台退钱那个姐姐歪得很，还有就是油飚得之凶，筷子又短，太容易飚手上了，第一道拿卫生纸吸了，然后拿金针菇放在油槽了，还是飚得凶，第一次遇到油飚那么凶的烤肉，商家是说菜品新鲜不是设备有问题哈，说不飚那么凶的是有问题的，说素菜是洗过的有水才会飚油，那莫法，老板说啥都对的呗??反正吃个烤肉跟打仗一样，影响心情
60578,234,韩呈一品韩式自助（温江店）,潘忆南212,懒得打字djjsjsjsidjjsjssuusjzjssudusususjdjdjd
60579,235,韩呈一品韩式自助（温江店）,tTs897166636,菜品多，但是卫生不好，生菜上面感觉都有血辣椒这些
60580,236,韩呈一品韩式自助（温江店）,gOl425191877,口感很好，常光顾
60581,237,韩呈一品韩式自助（温江店）,匿名用户,还行    不是我喜欢的类型  但是整体不错
60582,238,韩呈一品韩式自助（温江店）,吃薯片的阳哥,还不错 很划算的团购 和朋友一人团了一个
60583,239,韩呈一品韩式自助（温江店）,匿名用户,??????喜欢小蛋糕，冰冰的
60584,240,韩呈一品韩式自助（温江店）,CHI438813893,油到处溅，菜品一般，环境还很吵吃久了打脑壳
60585,241,韩呈一品韩式自助（温江店）,neF225315717,挺好的 第二次来吃了
60586,242,韩呈一品韩式自助（温江店）,haU137133519,这次消费总体来说比较一般，提几点问题吧：服务不到位，希望店家能有所改善。 菜品感觉不新鲜
60587,243,韩呈一品韩式自助（温江店）,啦啦啦啦Vi,人多，服务不到位
60588,244,韩呈一品韩式自助（温江店）,南城啊i,人太多了，挤爆了，不过终究还是吃到了
60589,245,韩呈一品韩式自助（温江店）,fxe414585880,好吃
60590,246,韩呈一品韩式自助（温江店）,欲望蛊惑人心66,生意太好，还不错，第一次去，贝类比较新鲜，肉菜居多，素菜可以再多点，吃得有点撑，走路回去的
60591,247,韩呈一品韩式自助（温江店）,无86195,「#套餐：单人自助烤肉」，还不错。
60592,248,韩呈一品韩式自助（温江店）,ZLH815929,环境不错，菜品不错，满意好评！
60593,249,韩呈一品韩式自助（温江店）,婷婷39737,是我吃过最差的一次自助烤肉 没有之一！
60594,250,韩呈一品韩式自助（温江店）,cenqian20,好吃不贵，干净卫生，服务态度好。
60595,251,韩呈一品韩式自助（温江店）,we221256,如果在二楼吃的话太麻烦了，拿东西还要爬楼梯啊
60596,252,韩呈一品韩式自助（温江店）,匿名用户,还不错
60597,253,韩呈一品韩式自助（温江店）,rZy617546826,我和朋友聚餐烤肉都会来这家，环境很好，阿姨们也会帮忙烤
60598,254,韩呈一品韩式自助（温江店）,fTK345346200,很不错的一家店，期待下次再去。
60599,255,韩呈一品韩式自助（温江店）,UMo795501259,非常干净，非常好吃！
60600,256,韩呈一品韩式自助（温江店）,KeR444835547,好吃
60601,257,韩呈一品韩式自助（温江店）,匿名用户,超好吃，超喜欢那个油槽，烤大虾，烤鸡翅真的绝美，厨艺小白也能轻松搞定。生蚝还有青口都超赞。生菜大小刚好，正好可以包一个，配上辣白菜和蒜片包菜包超赞，辣酱可以加一点辣椒面味道有一丢丢淡。卤的鸭翅和鸭肉味道也不错。螃蟹就有点不好吃有可能是我烤得太久了吧。围裙是真的贴心，不用担心油蹦到身上。还有酸梅汤超解腻，和室友一吃就两个多点。
60602,258,韩呈一品韩式自助（温江店）,roby224,环境干净整洁，菜品新鲜，性价比很高，味道相当不错，服务也到位，温江最好的自助烤肉店之一，力荐！
60603,259,韩呈一品韩式自助（温江店）,mEZ840300355,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境、性价比、团购接待。
60604,260,韩呈一品韩式自助（温江店）,你脸红了o,「#套餐：单人自助烤肉」很不错的一家自助烤肉
60605,261,韩呈一品韩式自助（温江店）,IMB495460072,挺不错  在外面吃的
60606,262,韩呈一品韩式自助（温江店）,匿名用户,环境好 菜品好 都很好 摸着良心说，这是我迄今为止吃过最好吃的烤肉了
60607,263,韩呈一品韩式自助（温江店）,FOv629815009,很好吃，肉肥牛很新鲜，这个天气还有冰粉和冰激凌，寿司，虾也还行，种类不太多总体还可以，朋友还抢到10块钱的劵，棒棒棒，希望老板多出点菜品
60608,264,韩呈一品韩式自助（温江店）,JAC115382330,菜品不是很多，尤其是喝的 但是那个虾的口感还不错 服务还不错 整天都还不错
60609,265,韩呈一品韩式自助（温江店）,Npr563717869,图实惠的别来了，毕竟便宜没好货，小点心基本没有，饮料自己勾兑的可乐雪碧，海鲜有味道，吃完闹了几次肚子了，从昨晚到今天早上。有些店真是把现在的人当垃圾桶了，可能鱿鱼都是选得烂鱿鱼，而剪下没烂的部分，要来的朋友慎重，但需要减肥的可以考虑
60610,266,韩呈一品韩式自助（温江店）,全麦面包和沙拉酱,超级赞赞赞，吃过最好吃的自助烤肉！
60611,267,韩呈一品韩式自助（温江店）,ceR385232426,吃安妮，味道不错，下次还来，吃了好多次了，
60612,268,韩呈一品韩式自助（温江店）,Obc522830289,菜品丰富，服务态度好，菜品新鲜。
60613,269,韩呈一品韩式自助（温江店）,随便取个就行辣,一个人去吃，他居然还要收那个煤气费，真的是很过分啊。吃了那么多的自助餐，就是在这家吃的很差。
60614,270,韩呈一品韩式自助（温江店）,Djh317008674,还不错
60615,271,韩呈一品韩式自助（温江店）,欣喜！,菜品很新鲜，店员服务态度也很好
60616,272,韩呈一品韩式自助（温江店）,LpZ631770423,味道还不错哟
60617,273,韩呈一品韩式自助（温江店）,_qqkzw1430396338,味道不错，菜品丰富，聚餐好地点！
60618,274,韩呈一品韩式自助（温江店）,匿名用户,菜品挺多的，还可以
60619,275,韩呈一品韩式自助（温江店）,匿名用户,不好吃，而且挺贵去了。水果感觉品种好少，今天感觉不太好，可能是店里人不够，纸烤焦了，也没人换。
60620,276,韩呈一品韩式自助（温江店）,QRM631528759,可以，菜品种类多，还是挺好吃的
60621,277,韩呈一品韩式自助（温江店）,匿名用户,环境不错，
60622,278,韩呈一品韩式自助（温江店）,NbV418845626,"环境不错 就和菜市场一样热闹
味道一般般 五花肉吃两片就腻了
菜品全都是冻肉 生蚝发臭和青虾味苦
整体来说一般般毕竟周围消费者都以大学生为主 
价格和产品都是成正比 一分钱一分货 自己明白就好"
60623,279,韩呈一品韩式自助（温江店）,yMM663773400,好吃 品种多 环境也不错 老板态度挺好
60624,280,韩呈一品韩式自助（温江店）,Zvk486888534,还可以，美团订还是挺便宜人均五十左右
60625,281,韩呈一品韩式自助（温江店）,韬岳,蛮好的
60626,282,韩呈一品韩式自助（温江店）,国荣的马子leslie,在美团看到评分5.0和大学城自助第一名就来了 味道真的很棒诶 菜品也很新鲜 感觉五花肉和肥牛很嫩啊 最喜欢用生菜包着吃 香而不腻 肉特别鲜嫩? 扇贝简直是我的最爱 一个人吃了好多个哈哈哈哈 寿司和蛋糕也挺不错的 现付57一人 建议美团价才50块一人 真的很实惠      比江南道好吃多了 肉一点也不咸 已经推荐给朋友了 改天同学聚会也选的这里了 棒～?
60627,283,韩呈一品韩式自助（温江店）,fTK345346200,特别喜欢虾虾和鱿鱼，全程都没停过，味道也好吃
60628,284,韩呈一品韩式自助（温江店）,派大星的小呆,菜品还可以，就是油溅的太高了，被烫了好几次
60629,285,韩呈一品韩式自助（温江店）,疗伤烧肉粽1,第二次来了 我觉得这家真的不比旁边两家差 菜品都很新鲜 种类也多  吹爆这个糖拌番茄 我一口气吃了四碗 还有生蚝也特别爆满 三种蘸酱也都很好吃
60630,286,韩呈一品韩式自助（温江店）,匿名用户,超级难吃五花肉想纸做的  牛排咬不动  装啤酒的杯子有异味  最重要的是  烤盘一直滋油 烫惨了  让服务员帮忙  结果她直接拿卫生纸放里面堵起 我真的无语了  菜品也少  还不新鲜
60631,287,韩呈一品韩式自助（温江店）,匿名用户,主要是人还挺多的 菜品也挺丰富的 建议不要再节假日去
60632,288,韩呈一品韩式自助（温江店）,qyB913544769,这次就餐整体感觉很赞，比较满意的方面有：服务。
60633,289,韩呈一品韩式自助（温江店）,WNT984932071,味道一般，性价比还行，适合寝室聚餐
60634,290,韩呈一品韩式自助（温江店）,gOd109329553,很一般的烤肉店，菜品还是一般般，只能说比较新鲜一点
60635,291,韩呈一品韩式自助（温江店）,nastudolagunier,第一次抢的卷，第二次买的卷，性价比不错
60636,292,韩呈一品韩式自助（温江店）,猫咪雪雪,菜品不错，味道不错，就是调料不太齐全。
60637,293,韩呈一品韩式自助（温江店）,匿名用户,环境卫生挺好的，菜品也不错，冰粉好喝耶
60638,294,韩呈一品韩式自助（温江店）,匿名用户,还可以就是菜品不是很多，自助吃多了都会感觉不好吃，没有什么特别的反正就是那些东西性价比微微差一点
