,Unnamed: 0,店铺名称,用户名,评论
6711,426,渝味晓宇火锅（温江店）,小尾巴3679,这家火锅大众消费 味道也很好 吃了很多次了 带鱼不要点 有两次点的带鱼有股腐烂的味道（我超爱吃带鱼） 其他菜品都很新鲜
6712,427,渝味晓宇火锅（温江店）,FTM925117560,没有以前好吃了，不会再去了，服务也一搬搬
6713,428,渝味晓宇火锅（温江店）,UGb249591808,真是被恶心到了，两个**收银员。明明店里有活动折扣6.8折，看到我们不知道，让我们用网上团购多付了二十多。中途一个人说漏嘴了还被另外一个人打断，就为了多收二十块，妈的就这种素质，这店不被他们搞垮，我都不信。更别说味道咸的一笔。以前经常来吃，以后在也不会去了。**。
6714,429,渝味晓宇火锅（温江店）,dgj404250763,口味还不错，上菜也很快，环境还可以 #重庆火锅# #土豆# #手切鲜肥牛# #屠场鲜毛肚# #麻辣千丝牛肚# #挂面鸭肠# #糍粑#
6715,430,渝味晓宇火锅（温江店）,kWf585181181,用了两张50元代金券，感觉火锅底料没有之前的香，要了一份肾，没有处理好，有尿骚味。在我们提出问题后，店员们也没有妥善的处理好。
6716,431,渝味晓宇火锅（温江店）,白夏鹭,首先说一下，我中午过来吃的，提前来了，全场当时也没有人，服务员没有问过我有没有学生证，也没有问我是不是美团上面团购的，然后我吃完结账的时候，也不主动提示可以优惠，后来我才说是不是可以买券。她们才说可以，买了一张券，补了快80元，然后还一脸不情愿的样子，好吧，再说说结完账，让开票，居然告诉我只有补的部分可以开票，网上买的券不能开票，还让我仔细看清楚，请问这是你们该有的态度吗？我仔细看了，上面也并没有说不能开票啊，然后又是一脸不情愿的给我开票，请问消费者消费了，这本来就该开票的好不好，你们懂不懂。然后就在那里七嘴八舌的讲来讲去的，这是该有的素质吗？议论客人，还明目张胆。服务员还都挺好的，有个男服务员还耐心解释，但是就前台有个女人，也应该是管理人员吧，态度很不好。极差。不配做一个管理人员。
6717,432,渝味晓宇火锅（温江店）,zOI402154406,上菜速度很慢，而且整个店的服务员都很懒散，总体感觉不是很好 【环境】不是很好
6718,433,渝味晓宇火锅（温江店）,莎儿飞飞6666,还可以，菜点多了，没有吃完，味道还可以
6719,434,渝味晓宇火锅（温江店）,耀眼之星,虾滑特别咸，不是特别鲜，座位比较挤，上菜要靠催
6720,435,渝味晓宇火锅（温江店）,muu720885057,是最近在成都吃到最好吃的火锅，微辣刚刚吃的时候合适，后面会越吃越辣也越过瘾，牛肉配上干碟之巴适。酥肉的话点了两份，第一份非常酥脆，第二份稍微冷了一点。吃完身上没有任何味道。 【口味】偏辣 【环境】干净 舒适 #嫩牛肉# #挂面鸭肠# #平菇# #土豆# #鸳鸯锅#
6721,436,渝味晓宇火锅（温江店）,ieE781415322,老客户了，来了很多次，味道很好哈，！
6722,437,渝味晓宇火锅（温江店）,杨老大A,味道不错。
6723,438,渝味晓宇火锅（温江店）,QEi563508437,菜品还行，就是味道很一般，越吃越辣
6724,439,渝味晓宇火锅（温江店）,水色静曦,菜品也还行，只是口味觉得一般。平时过路看人很多，所以去尝一下，但口味太一般，可能是因为香料放得比较少，所从吃完后不太上火
6725,440,渝味晓宇火锅（温江店）,豆妹妹娃,三个人如果不团券吃了322，过年8个人吃了四百，分量，菜的品质远不如以前，以前温江火锅首选，昨天吃了后不打算再去吃了，菜的品质真的比起以前差太多了。
6726,441,渝味晓宇火锅（温江店）,匿名用户,还可以，3个人，点的6人餐。是有点吃不完
6727,442,渝味晓宇火锅（温江店）,舌尖上的食神666,菜品不新鲜，下午两点去吃的，服务态度极差，喊声音小点装没听见。全部都是爱理不理的样子。
6728,443,渝味晓宇火锅（温江店）,薇拉177,在温江营业到最晚的一家店了，所以每次晚上吃都来这里。味道可以的
6729,444,渝味晓宇火锅（温江店）,啊哲的大哥,味道一般说个老实话，就是太热了边吃边流汗😂
6730,445,渝味晓宇火锅（温江店）,sNo527902315,味道可以，份量有点少。。。。。。
6731,446,渝味晓宇火锅（温江店）,李沂蓝,味道不错，经常来吃！
6732,447,渝味晓宇火锅（温江店）,明珠风车车,还不错  挺辣的 菜品新鲜 服务也可以 很好
6733,448,渝味晓宇火锅（温江店）,匿名用户,典型的重庆味道火锅，煮很久不会变味。只会是辣味。是辣味，微辣都够你受的了，能吃辣的和年轻人除外，建议微辣。味道不错，人也很多，排队等的久。多增加点零食小吃，周边就你一家那么多人排队，大气点撒，重庆人那么耿直。。过段时间想吃可以再去。。
6734,449,渝味晓宇火锅（温江店）,匿名用户,当天本来没有打算吃这家的，阴差阳错的进了这家店，觉得在重庆这家还是很出名的，吃了真的是砸招牌啊！吃饭的时候并没有任何异常，只是我们点了很多菜被告知点多了不能退，吃完结账400多然后剩了几个菜打包！重点来了，我们五个人吃的，吃了全体回去拉肚子、然后打电话问他们居然说从来没有遇到过这种情况，意思还是我们讹你们吗？而且回想起大多菜品都是被冰镇的，原因我想不用多说了哈，菜新不新鲜你们自己知道！
6735,450,渝味晓宇火锅（温江店）,MSi612062008,对于两个人吃火锅的话，菜品8个就可以了，服务员很热情，菜点多服务员要提醒，建议吃千层肚，山椒肥牛＜不能吃辣的？这是我每次必点，除外哈。
6736,451,渝味晓宇火锅（温江店）,爽爽爽sss123,第一次吃到全是泡泡的肥牛😡😡😡，服务员告诉我肥牛就是这样的😥😥😥
6737,452,渝味晓宇火锅（温江店）,uxk861263426,第N次来这家吃了、中午我们四个人吃了200多、还用了两张78的代金劵、很实惠、味道也是地道的重庆老火锅味道、越吃越香！
6738,453,渝味晓宇火锅（温江店）,qMR290642658,味道好！
6739,454,渝味晓宇火锅（温江店）,怪咖姑娘mm,还行吧，临时去温江看到这家店生意挺好的就进去吃的
6740,455,渝味晓宇火锅（温江店）,湖水8026,味道不错，三个人想坐个小桌，告知小桌中午不开放，只能坐大桌！
6741,456,渝味晓宇火锅（温江店）,匿名用户,越来越服务态度不好！！！！！！
6742,457,渝味晓宇火锅（温江店）,PLU574165503,有点偏辣，整体还可以！
6743,458,渝味晓宇火锅（温江店）,萌喵来了,一般吧       不怎么样        味道还好    价格有点贵
6744,459,渝味晓宇火锅（温江店）,匿名用户,还不错，有劵是不一样。啦啦啦
6745,460,渝味晓宇火锅（温江店）,zfY15512125,味道还是不错哈！点的中辣吃到最后变成特辣
6746,461,渝味晓宇火锅（温江店）,GdR780094089,经常来吃的火锅店，菜品很新鲜，吃火锅的首选
6747,462,渝味晓宇火锅（温江店）,FWs410938061,服务和味道都可以还不错哈
6748,463,渝味晓宇火锅（温江店）,hem366137402,牛蹄筋里面有跟毛，很长，服务员居然拿上来了
6749,464,渝味晓宇火锅（温江店）,成钞家园,味道不错，中午去人不多。没有辣椒的牛肉好吃，麻辣牛肉够麻辣喜欢辣的应该喜欢这道菜。
6750,465,渝味晓宇火锅（温江店）,匿名用户,挺好的，就是太贵了，两个人吃了190多，另一个还是女生。吃到后面有点咸。
6751,466,渝味晓宇火锅（温江店）,王木林森,一值没搞清楚那个代金券是怎么用，问了商家也不说，就想让你多给钱
6752,467,渝味晓宇火锅（温江店）,Rsp267232397,火锅味不够浓郁，不太喜欢，吃火锅清淡的可以选择
6753,468,渝味晓宇火锅（温江店）,WMn265172585,味道真心不错👍，服务态度也不错👍只是那个上菜速度太慢了
6754,469,渝味晓宇火锅（温江店）,Umu168220773,菜好少，价格还比较划算。哈哈哈哈哈
6755,470,渝味晓宇火锅（温江店）,Monsterroy,非常好啊...我觉得味道很不错！
6756,471,渝味晓宇火锅（温江店）,匿名用户,服务一般，锅底一般，菜品还行，价格有点贵
6757,472,渝味晓宇火锅（温江店）,代号12138、,差评是给服务员的，来了很多次味道没得说，就是婆婆大娘服务员的脾气太大了！回回都是！遇得到！
6758,473,渝味晓宇火锅（温江店）,ggS368804880,第一次去这家店。味道很好。不错。
6759,474,渝味晓宇火锅（温江店）,Waz258021569,菜量足 麻辣牛肉特别好吃😋 不错呦
6760,475,渝味晓宇火锅（温江店）,匿名用户,典型重庆火锅味，味道不错，服务相比味道差很多。
6761,476,渝味晓宇火锅（温江店）,匿名用户,一般一般，和其它的差不多，没什么区别就那样
6762,477,渝味晓宇火锅（温江店）,淘淘妹cc,好吃不贵
6763,478,渝味晓宇火锅（温江店）,莫兢,我现在在拉肚子了，不知道说什么
6764,479,渝味晓宇火锅（温江店）,罗梧桐,还可以，料在清淡点就好了，微辣都很辣
6765,480,渝味晓宇火锅（温江店）,FQG785087742,菜品干净，味道不错，周末聚会好去处
6766,481,渝味晓宇火锅（温江店）,jee008,味道不错，长期这家吃，有正宗味道
6767,482,渝味晓宇火锅（温江店）,Doe801873136,服务态度好，味道正宗，在温江的侄女带我们去的，能让吃货带我们去的店，环境，口味都不会差。
6768,483,渝味晓宇火锅（温江店）,李豆芽儿菜,这家火锅店价格 明便宜暗贵 菜品分量很少 味道还可以 服务员态度不好 ！
6769,484,渝味晓宇火锅（温江店）,龙娃子潮流馆,服务员态度太差啦。    以前还不错的
6770,485,渝味晓宇火锅（温江店）,iZa426430951,味道不错，价格实惠而且干净卫生
6771,486,渝味晓宇火锅（温江店）,Air科哥,收银员服务态度极其差！！！！非常差！
6772,487,渝味晓宇火锅（温江店）,Alr372760106,味道不稳定是好是坏
6773,488,渝味晓宇火锅（温江店）,MhU556282963,牛肉火锅味道很好，环境也不错。就是两个人吃太贵了。
6774,489,渝味晓宇火锅（温江店）,zIv154894419,不好吃……服务态度十分差，不推荐去
6775,490,渝味晓宇火锅（温江店）,GzP416863677,菜品很新鲜，服务员态度也超好。味道特别好吃。吃很多次了 #鸭肠# #麻辣鸡尖# #土豆# #藕片# #土豆片# #牛油红锅# #极品千层肚# #鲜毛肚# #花菜#
6776,491,渝味晓宇火锅（温江店）,雪漫故城,晓宇火锅，味道说实话，中规中矩，好在附近也没啥竞争对手，性价比挺高。味道，一开始我是觉得一般的，后来吃多了，居然还不错。唯一不好的就是有时候桌子会有点油，建议加强一下卫生。
6777,492,渝味晓宇火锅（温江店）,efa939490045,晓宇一般哦现在，而且每次吃了晓宇都要上火，不敢多吃啊，伤不起
6778,493,渝味晓宇火锅（温江店）,何俊羲,好吃不贵，推荐
6779,494,渝味晓宇火锅（温江店）,bDr693576148,生意好人多了，服务也就有点跟不上了，环境也一般
6780,495,渝味晓宇火锅（温江店）,香草653,将就吧，觉得没有想象的好吃
6781,496,渝味晓宇火锅（温江店）,骑着牧羊犬看日出,没有以前的味道
6782,497,渝味晓宇火锅（温江店）,HZ我有我的young,味道很好
6783,498,渝味晓宇火锅（温江店）,TT7095,没有开始的好吃😊，希望下次改正，麻辣牛肉花椒太多
6784,499,渝味晓宇火锅（温江店）,Teary0919, #五花肉# #精品耗儿鱼#
6785,500,渝味晓宇火锅（温江店）,无脚鸟559,重口味。老油超级多的味精。已经不习惯重口味了
6786,501,渝味晓宇火锅（温江店）,罐罐从此要Lucky,水果什么的要等很久很久，吃很多次了，火锅味道就是一般的那种，没有什么特点，但还是挺好吃，没次吃火锅首选
6787,502,渝味晓宇火锅（温江店）,tef66584955,味道好，就是人太多啦，排队时间太长了
6788,503,渝味晓宇火锅（温江店）,并不想吃外卖,吃过晓宇之后我没有再去吃过其他火锅
6789,504,渝味晓宇火锅（温江店）,auC523476906,家门口的火锅美食店，上下班时看着门口天天排队，路过都有香味扑鼻的锅底味，带着一家人去吃的，总体菜品来说还不错，环境嘛还是可以，料碟是自助形式的！个人比较喜欢，且辣味十足，介意能吃辣的朋友一定要去尝尝！
6790,505,渝味晓宇火锅（温江店）,roe668485035,味道一般，环境太吵了，杯子不干净
6791,506,渝味晓宇火锅（温江店）,TNq670557442,差评
6792,507,渝味晓宇火锅（温江店）,匿名用户,第二次吃超级辣，点的微辣，不知道什么情况，收银员没解释清楚。
6793,508,渝味晓宇火锅（温江店）,黎殇丶,这店相当不错，已经吃过很多吃了，下次还来
6794,509,渝味晓宇火锅（温江店）,HyD358777716,锅底有点偏咸 服务态度还是蛮不错的
6795,510,渝味晓宇火锅（温江店）,Ele.11,菜品分量太少 特别是鹅肠 我以为点了一份冰块呢 虾滑还行 肥牛香 血不好吃 总体还是不错的
6796,511,渝味晓宇火锅（温江店）,YTj272007754,可以！吃过很多次了！
6797,512,渝味晓宇火锅（温江店）,mLb588116962,味道很好，就是有点辣，服务态度也挺好的。
6798,513,渝味晓宇火锅（温江店）,豌豆儿00,一如既往地好
6799,514,渝味晓宇火锅（温江店）,XHo788672978,一直觉得不错，现在觉得菜品不如从前了
6800,515,渝味晓宇火锅（温江店）,VCl854103261,可以
6801,516,渝味晓宇火锅（温江店）,adagao506,好吃好吃，不远千里都鼓捣要来吃！
6802,517,渝味晓宇火锅（温江店）,wuli七晴,上菜速度很慢，我们差不多是在八点半多到的客人也不是特别多，叫人也没人理，都在一边，可能是要下班或者吃饭了吧。 味道也很一般嘛，点菜点多了也没人会提醒你一下反正上了以后就不可以退。差评！！！！！！！
6803,518,渝味晓宇火锅（温江店）,XhV991408931,非常好吃的火锅，够辣，千万不要只点红锅，后面辣到说不出话
6804,519,渝味晓宇火锅（温江店）,蜀客QXCMT,味道确实地道，这是今天宴请的外地朋友一直念叨的一句话，我听了心情说不出的高兴，买单时老板还送了代金卷😄
6805,520,渝味晓宇火锅（温江店）,EPy664999184,味道好，菜品不错
6806,521,渝味晓宇火锅（温江店）,EPy664999184,吃过很多次、不错
6807,522,渝味晓宇火锅（温江店）,花海1006,来很多次了，味道很好，服务到位，菜品新鲜，聚会的好去处。
6808,523,渝味晓宇火锅（温江店）,逛逛看夕阳,我们去得晚，有的菜没了，味道还是不错的
6809,524,渝味晓宇火锅（温江店）,FlN460151434,非常不好，没有服务，不会来了，没有服务
6810,525,渝味晓宇火锅（温江店）,EFS376080317,价格贵了点，性价比不高，味道还行
6811,526,渝味晓宇火锅（温江店）,匿名用户,还是可以，一直都在吃，我觉得还是特辣好吃
6812,527,渝味晓宇火锅（温江店）,匿名用户,同一个牌子不知道为啥这家味道一般，没有上次在龙泉吃的那家好吃
6813,528,渝味晓宇火锅（温江店）,uEO463894187,服务员态度很傲娇。傲娇傲娇傲娇
6814,529,渝味晓宇火锅（温江店）,vpu20151976,都说味道好就来了，味道确实还行，但也不是很惊艳
6815,530,渝味晓宇火锅（温江店）,baliway,每次来，都觉得这家店特别拧巴。比如必须要买券直接折下都不行。温江好吃的火锅店很多，直接打折再优惠零头的也挺多。比如门丽火锅环境也挺好。这家太拧巴
6816,531,渝味晓宇火锅（温江店）,ovC909419993,味道巴适
6817,532,渝味晓宇火锅（温江店）,opf417484784,三个人去吃的。我们都是回头客了。
6818,533,渝味晓宇火锅（温江店）,浩海阔天空,火锅牛油味道浓郁，辣而不香，口感一般，吃完拉了一天肚子。消费了376，只让用1张美团券
6819,534,渝味晓宇火锅（温江店）,张小井kris,又想吃了，每周都会来。味道超级赞\(≧▽≦)/…………
6820,535,渝味晓宇火锅（温江店）,rnr730690904,很好老顾客了没得说的
6821,536,渝味晓宇火锅（温江店）,蔡作啸,温江店吃的，非常适合，口喊合适，牛油火锅。
6822,537,渝味晓宇火锅（温江店）,limengxue2010,味道偏辣，没有什么特色，。
6823,538,渝味晓宇火锅（温江店）,小花一杠,价格挺高的。味道还行吧有点辣
6824,539,渝味晓宇火锅（温江店）,VLt152881843,味道巴适 每次回温江必须来吃一顿 说起口水都流了 哈哈哈
6825,540,渝味晓宇火锅（温江店）,UVj995108260,味道超级好
6826,541,渝味晓宇火锅（温江店）,so华丽的沉默,味道将就，佐料很齐全，还有免费菜品，不错
6827,542,渝味晓宇火锅（温江店）,FNT16037375,喜欢那个鹅肠比较脆，我们喜欢吃中辣，菜品可以
6828,543,渝味晓宇火锅（温江店）,FNT16037375,喜欢晓宇家的味道，正宗重庆老火锅，菜品也还可以，我喜欢吃嫩牛肉，服务还满意，下次还去
6829,544,渝味晓宇火锅（温江店）,lXL937840396,味道不错，经常过来吃，菜品新鲜，服务也很好。
6830,545,渝味晓宇火锅（温江店）,阿七490,前台收银员服务态度差，板起脸，问可不可以团券，爱理不理。
6831,546,渝味晓宇火锅（温江店）,Fct486380254,感觉还是不错，味道还可以，菜品一般。
6832,547,渝味晓宇火锅（温江店）,hlwhappy,提前来，不用排队。菜量不如以前了
6833,548,渝味晓宇火锅（温江店）,张小井kris,最喜欢吃晓宇了。味道很赞\(≧▽≦)/
6834,549,渝味晓宇火锅（温江店）,张小井kris,好吃，简直不晓得来过多少次了。
6835,550,渝味晓宇火锅（温江店）,骑着牧羊犬看日出,很不错好吃，够辣够爽，百吃不厌
6836,551,渝味晓宇火锅（温江店）,花海1006,来了很多次了，总之很喜欢。推荐！味道好！
6837,552,渝味晓宇火锅（温江店）,贪吃小小泡泡堂,好吃，正宗的重庆火锅，很棒，推荐！
6838,553,渝味晓宇火锅（温江店）,匿名用户,好吃，麻辣牛肉是最爱，可惜吃不了多少就被辣死了
6839,554,渝味晓宇火锅（温江店）,匿名用户,吃过几次了，还不错
6840,555,渝味晓宇火锅（温江店）,jgQ881088999,菜品不错，份量略少，服务态度欠佳
6841,556,渝味晓宇火锅（温江店）,bxV826809322,服务态度好，菜品新鲜，味道非常好，干净卫生
6842,557,渝味晓宇火锅（温江店）,头号小病菌,不错，真不错，比对面那家临江门好吃多了
6843,558,渝味晓宇火锅（温江店）,匿名用户,蛮好吃的，特别喜欢他家的耗儿鱼，个大，而且价格也划算
6844,559,渝味晓宇火锅（温江店）,匿名用户,感觉是温江吃过比较好吃的了，不太辣呢？看评论里说很辣的呀，还做好准备去吃辣的！菜的份量挺足的，还不错吧，3个人一共吃了222，还是挺满意的吧！住得近的还是可以试试！最后一点就是，推荐一下那个3秒海带尖，很好吃！
6845,560,渝味晓宇火锅（温江店）,宅男子120,味道可以……大家点菜的时候尽量把卷用完化算
6846,561,渝味晓宇火锅（温江店）,KYp427382233,已去很多次了，就是基本上晚上去都要排队，最好中午去
6847,562,渝味晓宇火锅（温江店）,TZN654493960,老顾客，温江吃火锅就选晓雨
6848,563,渝味晓宇火锅（温江店）,duoduo051286,还行 越吃越辣
6849,564,渝味晓宇火锅（温江店）,Day652446466,哇 真的不行，中午去吃的 有好几个菜一吃就知道是放了很久冰箱的！
6850,565,渝味晓宇火锅（温江店）,LCW637496087,晓宇火锅辣辣的…但是很过瘾，超好吃哟。下次还要去
6851,566,渝味晓宇火锅（温江店）,匿名用户,味道不错，服务也可以，就是吃完了肚子难受！
6852,567,渝味晓宇火锅（温江店）,元宝妹妹妹,性价比还是比较高，味道虽然没有重庆总店好，但是在成都我吃的所有火锅中这个还是很好吃咯！
6853,568,渝味晓宇火锅（温江店）,青Abby清,服务员叫死都不答应你。 心情不好 前台叫她扯票还不扯。
6854,569,渝味晓宇火锅（温江店）,zsP98341486,味道不错。还是有点小贵。总体不错。。。。
6855,570,渝味晓宇火锅（温江店）,俺女人是吃货,以前去过几次，感觉味道比较辣，今天去了那叫一个无语！卷多收，等了大半天才退了，一桌客人在闹事！无语了，以后再不去了
6856,571,渝味晓宇火锅（温江店）,亚玲337,味道不错，就是人太多啦
6857,572,渝味晓宇火锅（温江店）,iFh208000344,实惠，味道好，辣的记忆犹新，巴士
6858,573,渝味晓宇火锅（温江店）,匿名用户,一般般
6859,574,渝味晓宇火锅（温江店）,匿名用户,味道好
6860,575,渝味晓宇火锅（温江店）,Mr抚,味道美得说，生意很好，基本都要排队。
6861,576,渝味晓宇火锅（温江店）,adX467980022,一般  没有想象中好吃 鱿鱼花 黄喉不新鲜  牛筋啃不动
6862,577,渝味晓宇火锅（温江店）,lBf250301317,服务态度不如以前好了，吃了肚子痛
6863,578,渝味晓宇火锅（温江店）,Cwh976862991,牛油味道浓，好久没有吃到这么香的火锅了，特别是麻辣牛肉吃起来哪个感觉爽安逸了，干碟子相当可以哈，下次还来，这家店值得推荐！
6864,579,渝味晓宇火锅（温江店）,uRL818870527,非常不错的一次团购，味道巴适，价格合理，分量也足
6865,580,渝味晓宇火锅（温江店）,匿名用户,吃火锅常选的这家，性价比很高，服务热情，可惜只有一个圆桌，多点圆桌，家族团年就可以定在晓宇了。
6866,581,渝味晓宇火锅（温江店）,绝色江湖,味道很棒
6867,582,渝味晓宇火锅（温江店）,匿名用户,还不错，去过几次，这次是一大家人去的，坐了三桌，老年人吃的鸳鸯锅，年轻人要的两个红锅，坐的连桌，菜品还不错，就是有一点小贵，我最喜欢麻辣牛肉，我们点的微辣，但是越吃越辣，对于老年人来说还是有点接受不了，希望改进。每次去都是提前定位置的，停车是个问题。
6868,583,渝味晓宇火锅（温江店）,柠檬味道的,每次来人都暴多，上菜快
6869,584,渝味晓宇火锅（温江店）,EtZ68654047,味道很好，吃了还想吃，但是主要就是吃了要拉肚子，就这个问题希望改善。
6870,585,渝味晓宇火锅（温江店）,匿名用户,今天看新闻，九大火锅店被查出用地沟油，排第一的是重庆晓宇火锅，本以为有舌尖上的中国这个标签，质量信的过，没想到用地沟油，难怪第一次同学聚会，大家吃了都反应拉肚子。以为是太辣了，肠道受不了，现在看来，估计是太脏了。。接着跟对象去吃了两次，也都拉肚子了，以后不会再来了，白白。 想去这家吃的朋友，先百度下这条新闻。 你要是觉得地沟油没那么可怕，请勇往直前！
6871,586,渝味晓宇火锅（温江店）,lMP440431251,超好吃，强烈推荐！所有人赞不绝口！来温江这么久终于找到一家满意的火锅店了！好吃价格实惠菜量也合适！七个人才吃了250+，五花肉特别好吃，点了三盘！菜都很新鲜！凉拌黄瓜也好吃。中午去人很多但不需要排队，装修很有吃火锅氛围，就是离川农有点远。总结起来就是好吃，菜量足，价格实惠，环境舒适，服务态度也满意！大四最后一年一定会经常去吃( ´͈ ᵕ `͈ )◞♡建议出个小芹菜沫调味，自助免费菜品加上银耳汤和酒酿圆子和豆沙小馒头，还有圣女果洗得再干净一点
6872,587,渝味晓宇火锅（温江店）,vrn701198009,很好吃 爱吃重庆火锅
6873,588,渝味晓宇火锅（温江店）,kki8386红柚子,太辣了，味道没有想象中的好，小贵。
6874,589,渝味晓宇火锅（温江店）,lyj1988929,很满意，专门去吃的
6875,590,渝味晓宇火锅（温江店）,飛哥飛,说实话味道不错，服务不怎么样，上菜慢慢的很，加菜更是，如果不一次把菜点够，加菜等死人
6876,591,渝味晓宇火锅（温江店）,匿名用户,一般的火锅 服务不太好
6877,592,渝味晓宇火锅（温江店）,唐小雅JQL,挺好，就是稍微远了一点，然后菜品种类要在丰富一点就好了
6878,593,渝味晓宇火锅（温江店）,VRk643350210,辣得飞起！！！
6879,594,渝味晓宇火锅（温江店）,王丽3531,味道很好吃，很香，第二次去了 很棒
6880,595,渝味晓宇火锅（温江店）,Hi_小谢,还行…………不错……好……非常好，真的
6881,596,渝味晓宇火锅（温江店）,胡闹宝宝7,很不错的一次消费，下次还来消费～好
6882,597,渝味晓宇火锅（温江店）,Hi_小谢,还行…………不错……好……
6883,598,渝味晓宇火锅（温江店）,匿名用户,还可以，味道不错，上菜也比较快
6884,599,渝味晓宇火锅（温江店）,aya1027,在温江吃火锅.只吃这一家.
6885,600,渝味晓宇火锅（温江店）,星光美少女,温江最喜欢的火锅没有之一
6886,601,渝味晓宇火锅（温江店）,Spencer_Hastings,服务还是不错的，味道很好，确实重庆火锅的味道，值得推荐。辣味很舒服
6887,602,渝味晓宇火锅（温江店）,nijie221,真的很一般 服务差
6888,603,渝味晓宇火锅（温江店）,Xhy264457869,之前老婆快生了都还来吃，辣的很开心，好好吃，以后还要常来吃
6889,604,渝味晓宇火锅（温江店）,攀妹儿是个好吃嘴,还不错吧！
6890,605,渝味晓宇火锅（温江店）,唐逗逗爱美食,真的好吃啊么么啊
6891,606,渝味晓宇火锅（温江店）,紫陌洛漓,实在是醉了，花了一个半小时吃火锅，其中有一个小时都是盯着沸腾的锅底待着。上菜速度大约20分钟上一盆，一个半小时后只上了6个菜，所有的素菜都没上，锅底烧干了几次却没菜下锅。问服务员就是有气无力的让你等下，简直吃出了火锅店的新高度，剩下的菜全部退了，反正也上不上来，饿着肚子离开，以后再也不来了。
6892,607,渝味晓宇火锅（温江店）,匿名用户,这家经常人很多，但是，我觉得锅底味道一般，牛油味太重。
6893,608,渝味晓宇火锅（温江店）,pFo751677882,学校附近最好吃的火锅，我几乎每周都来。特别喜欢麻辣牛肉，还有三秒海带。
6894,609,渝味晓宇火锅（温江店）,Sammi小不点,味道巴适，菜品赶紧！
6895,610,渝味晓宇火锅（温江店）,ACn235469022,差评差评，这是我在成都吃过最难吃的火锅，我们都还比较能吃辣的人就点了个中辣。第一，刚开始吃辣味还好，越吃越来越辣，后面就只剩辣味还有闻着的香味，吃不出任何味。第二，服务态度差，菜品一直拖着，半天不上，（可能是因为人多的原因）吃小吃些都要吃饱了，菜才开始慢慢上来。第三，那么大个店居然不能刷卡，然后就说美团上团，四个人吃了三百多大洋，只有两百多一点的金额能团，支付宝付款没有二维码扫描，还得现说现输入。以上纯属个人意见，仅供参考……
6896,611,渝味晓宇火锅（温江店）,购物狂小号1,是牛油火锅，生意很好。味道还可以！不过对我们这种吃惯了清油火锅的来说还是油腻了一点，吃完以后回家吃了好几片山楂消食片。
6897,612,渝味晓宇火锅（温江店）,糕583,这家店的味道和环境都还是不错的⋯⋯⋯
6898,613,渝味晓宇火锅（温江店）,zhenglingyu1988,温江吃火锅，现在基本都是这家了，味道很“火锅”啊……菜品也很好，价格也不贵，真心物美价廉
6899,614,渝味晓宇火锅（温江店）,匿名用户,锅底味道可以，藕好吃，麻辣牛肉不行
6900,615,渝味晓宇火锅（温江店）,uOz661878976,去几次了，我只能说菜品还行，服务员态度很一般，特别是团购和点菜，态度反差很大，味道还行。
6901,616,渝味晓宇火锅（温江店）,FNT16037375,中午吃的，味道特别好，菜品非常新鲜，微辣的也不燥，服务很热情，免费的水果也好吃，总体来说非常好，以后温江吃火锅，就来这家了！
6902,617,渝味晓宇火锅（温江店）,_sina82490722690,味道草鸡好的不摆了，值得分享！聚餐吃独食的好去处
6903,618,渝味晓宇火锅（温江店）,给你卖个萌,味道很好，麻辣牛肉超级爽，又辣又香，冰粉也好吃
6904,619,渝味晓宇火锅（温江店）,匿名用户,味道很好，去了还排着队呢，服务态度也挺好的，味道好排队也值得了，推荐产品都吃了个遍，很不错
6905,620,渝味晓宇火锅（温江店）,家庭教育婉儿,在财大东门再往东1公里。住在商务123酒店，门口就是，刚来了成都和孩子第一顿就吃了这家火锅，感受到浓浓的成都味，还不错，生意挺好的，不过周围哪家火锅店去吃了都不会后悔，都挺好吃的！
6906,621,渝味晓宇火锅（温江店）,pFo751677882,基本上每周都要去晓宇吃一次，无论菜品和味道，温江渝味晓宇味道本人觉得最好，推荐千层肚、麻辣牛肉、3秒海带
6907,622,渝味晓宇火锅（温江店）,匿名用户,味道还可以～就是去晚了，被安排到隔壁那个铺面，环境好差哦，莫得吃火锅的热闹气氛了，装修得不像火锅店
6908,623,渝味晓宇火锅（温江店）,Rfm956738111,卫生一般说实话，味道也一般啊，价格小贵
6909,624,渝味晓宇火锅（温江店）,FNT16037375,把这当食堂一样，常客了，味道服务都不错，就是来晚了要排队
