,Unnamed: 0,店铺名称,用户名,评论
698,321,一只酸奶牛（财大店）,匿名用户,味道还行 服务挺好。就是店面有点小
699,322,一只酸奶牛（财大店）,拼命小兵,分量有点少。不过味道在哪都还是那样好吃
700,323,一只酸奶牛（财大店）,匿名用户,味道还不错，就是分量有点少，希望能多一些，毕竟这么贵
701,324,一只酸奶牛（财大店）,DcX_祥子,非常吃，听说很久了，自己还是第一次试吃。。。。真的很好
702,325,一只酸奶牛（财大店）,DDPDT,服务态度很好，妹妹又漂亮又乖 做的刨酸奶很好吃，推荐！推荐…推荐！
703,326,一只酸奶牛（财大店）,云自说692,还好，不喜欢里面的水果，服务态度嘛还可以
704,327,一只酸奶牛（财大店）,7个7个皮卡丘,超级稀饭啊，学校外面最好吃的泡酸奶。。。。
705,328,一只酸奶牛（财大店）,匿名用户,好喝 挺正宗的 来喝了很多次了。哈哈哈
706,329,一只酸奶牛（财大店）,IuB463543438,挺好吃的，就是有点小贵，团个美团券差不多
707,330,一只酸奶牛（财大店）,安东尼9612,超级好吃  太喜欢啦   而且美团很便宜哦好划算
708,331,一只酸奶牛（财大店）,LGz771223368,比较有创意，味道就那样，但感觉用的酸奶比较鲜，也许酸奶不错
709,332,一只酸奶牛（财大店）,糖钕孓,每次走到大湾区都要吃他们家的酸奶，口味都吃完了，都挺好吃的
710,333,一只酸奶牛（财大店）,枯枝_新叶,超级好吃！是把酸奶冻了大的冰沙！夏天吃很凉快的～里面的奥利奥和麦片很脆好吃！还有核桃和花生～非常推荐！水果也比较多，味道好好沁凉解暑～有坐的有Wi-Fi～里面有空调，慢慢吃😁。服务态度也挺好的，还主动说有团购～
711,334,一只酸奶牛（财大店）,jWL905388953,挺好吃的，美团上还能便宜一丢丢丢，我觉得很优秀。
712,335,一只酸奶牛（财大店）,靖哥哥1123,还不错哟，味道巴适得板！下次再来
713,336,一只酸奶牛（财大店）,匿名用户,味道还行吧 分量很足 团购还有优惠
714,337,一只酸奶牛（财大店）,Honey静132,好吃～(￣▽￣～)(～￣▽￣)～黄桃的
715,338,一只酸奶牛（财大店）,LGz771223368,因为小伙伴喜欢吃。。所以吃了第二次
716,339,一只酸奶牛（财大店）,匿名用户,好吃！很多坚果！吃起来也比较营养！
717,340,一只酸奶牛（财大店）,QRw314880554,超级好吃，第一次吃，像冰淇淋的口感⊙▽⊙
718,341,一只酸奶牛（财大店）,木兮朵,超级好吃 比上次量多了不少！！！！感动！ 希望继续怎么实在！加油
719,342,一只酸奶牛（财大店）,匿名用户,团购比直接消费优惠接近五元~实力感情呀
720,343,一只酸奶牛（财大店）,红红火火2333,冰冰凉凉很好吃，里面放了奥利奥 喜欢~ 黄桃的果肉也挺多的
721,344,一只酸奶牛（财大店）,青禾yi,还可以，味道一般，价格有一点小贵
722,345,一只酸奶牛（财大店）,Dreamdrunker,超级好吃 简直是不想吃晚饭减肥必备！
723,346,一只酸奶牛（财大店）,Honey静132,这次是黄桃果酱的，水果是哈密瓜，重要的话说三遍→_→水果是哈密瓜，
724,347,一只酸奶牛（财大店）,Laurel984,酸奶与冰完美融合，口味绝佳，令人垂涎。
725,348,一只酸奶牛（财大店）,匿名用户,环境优雅，服务态度非常好，份量也足。
726,349,一只酸奶牛（财大店）,嗲嗲仙女,好吃哈 喜欢的不得了 只是有时候里面的料多 有时候料少 不稳定
727,350,一只酸奶牛（财大店）,Valeriaan,很好很美味比其他好的东西都好吃，不是第一次了
728,351,一只酸奶牛（财大店）,tVA178402051,味道很好，酸奶适中，给好评～～
729,352,一只酸奶牛（财大店）,小喋喋zyd,酸奶真的很好吃。但是我说不要花生还是给我加了花生。
730,353,一只酸奶牛（财大店）,eOi374128417,炒鸡好吃，我想吃这个一只酸奶牛很久啦 ，每次都是吃得太撑就没有去吃啦，
731,354,一只酸奶牛（财大店）,SPV158436504,还是觉得他家的酸奶好喝，这个我觉得不好吃但我同学说很好吃，看各人口味了～
732,355,一只酸奶牛（财大店）,bjH910820066,店的位置有点难找😂 我还开了手机导航😂
733,356,一只酸奶牛（财大店）,Honey静132,很好吃，有麦片，有坚果～团购划算
734,357,一只酸奶牛（财大店）,sugar614921,第一次来吃，味道很棒，主要觉得很新颖，店面装修也不错，就在财大东门，位置好找也比较近，就是感觉有点小贵，果酱能再多点就好了，种类也可以再多一些，比如我还喜欢哈密瓜，但是酸奶还是很新鲜的，店里面就有冰箱冷冻，看着就比较实在。
735,358,一只酸奶牛（财大店）,aVk719314778,真的很喜欢这个味道呀蛤蛤蛤，下次再去吃
736,359,一只酸奶牛（财大店）,aVk719314778,好吃我和我的小伙伴都很喜欢这个味道
737,360,一只酸奶牛（财大店）,匿名用户,比炒酸奶好吃，但有点贵，总体一般
738,361,一只酸奶牛（财大店）,_qq86t1436784915,非常好  划算味道不错 老板姐姐很高冷
739,362,一只酸奶牛（财大店）,匿名用户,味道可以，下次要去试试其他的口味
740,363,一只酸奶牛（财大店）,匿名用户,一直喜欢酸奶紫米露！夏天太热了吃点刨酸奶也很不错哦！真心好吃！蓝莓和黄桃的都好吃！还有空调可以吹哦！安逸！里面有奥利奥、核桃仁、水果、酸奶冰，还有一种多脆的东西叫不出来名字，反正就是好吃，下次还要买！
741,364,一只酸奶牛（财大店）,ORANGE橘子子,口味好          服务很周到  😜😜😜😜😜😜😜😜😉😉
742,365,一只酸奶牛（财大店）,GtV531104793,。经常在这家购买，很喜欢她家的刨酸奶
743,366,一只酸奶牛（财大店）,夏沫浅夏,她们家种类比较少  第一次去吃   还不错
744,367,一只酸奶牛（财大店）,匿名用户,就在学校门口位置好找，之前一直只有酸奶紫米露一种，夏天喝正好，助消化又解暑，现在推出了很多新口味呢，每次去买，几乎都要排队，第一次团购他们家，选了草莓口味，很好吃，好像还有些奥利奥在里面，下次再尝尝其他口味。
745,368,一只酸奶牛（财大店）,7个7个皮卡丘,超级好次。每次都要去，味道一直这么好。
746,369,一只酸奶牛（财大店）,枯枝_新叶,真的超级超级好吃！料多！很值！还凉快
747,370,一只酸奶牛（财大店）,小王嘉尔哈哈哈,刨酸奶和紫米酸奶真的一生推超好吃
748,371,一只酸奶牛（财大店）,匿名用户,这个比起抹茶炒酸奶确实不是一个档次，环境也还可以，坚果很好吃，然而草莓味刨酸奶并没有草莓，只有一点酱，坚果下面只有纯酸奶，就很单调了，不如炒酸奶的好吃，态度一般般…速度很快，夏日消暑好去处。(ಡωಡ)hiahiahia
749,372,一只酸奶牛（财大店）,小雁雁雁,同学推荐的，感觉比较小份，没有那么好吃吧，很一般，还是喜欢炒酸奶！
750,373,一只酸奶牛（财大店）,匿名用户,好好好吃。。。。太好吃辣。。。。我最爱
751,374,一只酸奶牛（财大店）,LQq518585376,很好吃，更多次购买了。很喜欢的口味，大爱大爱大爱
752,375,一只酸奶牛（财大店）,JXJ1234567890,味道不错哦，在炎热夏天吃是享受，环境也挺好的
753,376,一只酸奶牛（财大店）,匿名用户,蓝莓刨酸奶好吃些 点了很快就做好了
754,377,一只酸奶牛（财大店）,aisling001,味道不错诶～ 为什么酸奶冰不容易化掉了？配上坚果类的食品很美味～
755,378,一只酸奶牛（财大店）,hi_哚儿,不错，里面加的东西吃起来有嚼劲！
756,379,一只酸奶牛（财大店）,hi_哚儿,带孩子来吃的！孩子超级喜欢吃！
757,380,一只酸奶牛（财大店）,打你钩子,超级好吃！！美女姐姐也是相当的仔细哦！！
758,381,一只酸奶牛（财大店）,MeK20017938,好吃，去买过几次，团的更划算哦
759,382,一只酸奶牛（财大店）,匿名用户,学校门口的  感觉没有之前好吃了
760,383,一只酸奶牛（财大店）,Hzl316329319,来了好多次，真的不错，超级喜欢
761,384,一只酸奶牛（财大店）,匿名用户,还行还行，去过很多次了，老顾客了～～～
762,385,一只酸奶牛（财大店）,WhH258665049,味道很好，做这个的酸奶有一种内蒙古奶酪的味道
763,386,一只酸奶牛（财大店）,MM美美子MM,很好的，。。。。。。经常去吃。。。太好吃了
764,387,一只酸奶牛（财大店）,MUi662329266,感觉还可以，是个不错的选择。，
765,388,一只酸奶牛（财大店）,hi_哚儿,不错，已经来吃过好多次了！呵呵
766,389,一只酸奶牛（财大店）,zqz108032493,可以，不错，挺好的，还行，，，
767,390,一只酸奶牛（财大店）,南望kong,超级好吃，吃过最好吃的炒酸奶。价格略贵
768,391,一只酸奶牛（财大店）,匿名用户,一直喜欢 感觉这次花生太多酸奶少了
769,392,一只酸奶牛（财大店）,匿名用户,口感好，服务周到！正确的选择！
770,393,一只酸奶牛（财大店）,wz4528677,味道很好，比我去之前想象的好很多，值得推荐的一家店~
771,394,一只酸奶牛（财大店）,梅子爱上梅子酒,蓝莓里面没蓝莓就不说了，黄桃里面居然没黄桃，惊诧
772,395,一只酸奶牛（财大店）,WOZ465540235,非常好吃，下次再来，很凉快，环境也算可以
773,396,一只酸奶牛（财大店）,Xia有道理,口味儿就还好吧 不过服务员比较美 😂😂😂
774,397,一只酸奶牛（财大店）,常青藤wly,超喜欢，很好吃，团购也很划算，已经去过好几次了，他们家的紫米露也很好喝
775,398,一只酸奶牛（财大店）,莫钧涵,好喝！！！！下次再来，还可以坐着休息
776,399,一只酸奶牛（财大店）,uNV644183278,味道很好       很满意哦
777,400,一只酸奶牛（财大店）,rIX815021688,做工很精致，味道很巴适，色泽美，赞赞赞。
778,401,一只酸奶牛（财大店）,匿名用户,感觉蓝莓酱少了，全是粉粉，希望多加点酱
779,402,一只酸奶牛（财大店）,匿名用户,好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！好吃酸酸甜甜的，最爱酸奶了！
780,403,一只酸奶牛（财大店）,qzuser95136,好吃！就是有点偏甜了 下次可以在配方里面少放点糖
781,404,一只酸奶牛（财大店）,邓馨凝诶,味道还是可以哈，来试一哈也是不错的
782,405,一只酸奶牛（财大店）,SZO235704457,好吃，料足，去了没有排队，制作迅速
783,406,一只酸奶牛（财大店）,PVt893187270,酸奶刨冰口味算是独特。酱什么的太普通
784,407,一只酸奶牛（财大店）,MOs609354703,和女朋友去的，我还是第一次去，感觉很不错
785,408,一只酸奶牛（财大店）,ber宝宝,还不错，接连这多吃几次就吃腻了
786,409,一只酸奶牛（财大店）,小静纸J,超级赞。很好吃。晚上去吃的，开着空调 特别解暑。
787,410,一只酸奶牛（财大店）,ber宝宝,还不错，比较推荐，买了几次了。
788,411,一只酸奶牛（财大店）,新神1999,产品味道很不错，酸奶的量大，大力推荐。
789,412,一只酸奶牛（财大店）,momosha21,喜欢吃，可是现在住的地方这家店离得有点远。
790,413,一只酸奶牛（财大店）,kk_fish82,用料很足，价格实惠，主要还是因为是酸奶刨冰无添加，里面的果仁和麦片搭配酸奶真是绝配呀
791,414,一只酸奶牛（财大店）,周么么zhy,夏日炎炎，适合酸酸的酸奶，配上可口的草莓，味道相当的巴士，表面的果酱甜甜的，整个酸酸甜甜的滋味，一只酸牛奶，萌萌哒，么么哒，第二次购买，非常的棒棒哒，就是装修有点简陋，影响了整个的销售，希望有好一点的店面！
792,415,一只酸奶牛（财大店）,史艳萍86,好？！？你就能源价格下降百分之九十
793,416,一只酸奶牛（财大店）,dYF436597151,感觉冰渣很多，而且放的东西有点奇怪
794,417,一只酸奶牛（财大店）,xdK962631378,可以  可以反正我个人是非常喜欢吃的
795,418,一只酸奶牛（财大店）,匿名用户,也还好，味道就那样，没有特色。
796,419,一只酸奶牛（财大店）,PLV989506277,非常非常喜欢吃一只酸奶牛，味道特别特别好，有好多好多的核桃，吃在嘴里，满嘴的冰淇淋和核桃的味道，特别特别香。去的时候有好几个人排队，会等一会儿，但是这么美味的味道，等一会也值得。分量够够的，服务态度也可以。以后还会继续支持的，因为真的好好吃好好吃。只是希望团购的力度能够再给力点，确实还是有一点小贵的。
797,420,一只酸奶牛（财大店）,Qfh745430883,想吃很久了，其实是酸奶刨冰，感觉没有想象中的好吃，可能是我期待太高了。相比起来还是喜欢炒酸奶一点
798,421,一只酸奶牛（财大店）,cHB855137615,味道很不错 ，推荐大家去试试。
799,422,一只酸奶牛（财大店）,胡杨刚正,味道很不错，超级好吃呢，环境也很优美
800,423,一只酸奶牛（财大店）,7个7个皮卡丘,喜欢，每次出校门必吃美食，强烈推荐
801,424,一只酸奶牛（财大店）,微笑大脸猫S,味道不错。环境也很好。感觉比奶茶还好些
802,425,一只酸奶牛（财大店）,7个7个皮卡丘,超级好吃，吃过最好吃的刨酸奶，强烈推荐。
803,426,一只酸奶牛（财大店）,liz的天堂,完美完美完美完美完美完美，店里的兔子也好可爱
804,427,一只酸奶牛（财大店）,微笑大脸猫S,味道不错，很喜欢。推荐给你们哦
805,428,一只酸奶牛（财大店）,微笑大脸猫S,第二次来了，内容挺多的。点赞点赞
806,429,一只酸奶牛（财大店）,嗨嗨YANLI,味道还不错，第一次尝试，我还以为会是炒酸奶那样的，结果是打成渣的那种，不过很好吃，上面有水果、花生米，还有一片一片的不知道到是啥，但是多香的，就是做的有点慢，下次还想试一下紫米酸奶，芒果优格，看起来都不错。忘了照，偷几张图
807,430,一只酸奶牛（财大店）,Vbi373731115,环境不错，刨酸奶味道不错，店也挺好找
808,431,一只酸奶牛（财大店）,bigCCCCCCCCC,分量足，有核桃奥利奥，味道不错
809,432,一只酸奶牛（财大店）,匿名用户,味道还是可以，吃起来有点刺刺的感觉，但是味道还是可以的啦，而且店主很贴心的告诉我们可以团购，瞬间好感度上升啊。弟弟也说很好吃，味道确实还可以，里面的核桃和花生也比较好吃，水果还是可以，就是感觉稍微有点少，哈哈哈⊙▽⊙
810,433,一只酸奶牛（财大店）,Xlx194356999,太少了，一起来的另外一桌差不多是我们量的两倍
811,434,一只酸奶牛（财大店）,arvin.chai,口味一般，整体不错。店主很热情
812,435,一只酸奶牛（财大店）,明天的明天323,服务好，动作快，味道好，值得推荐。
813,436,一只酸奶牛（财大店）,沐西forever,非常喜欢这里的刨酸奶！好吃好吃
814,437,一只酸奶牛（财大店）,少吃点饭饭,里面的核桃和花生挺好吃的。  还不错 下次是其他的产品
815,438,一只酸奶牛（财大店）,饭饭饭圈圈,讲真   我真的不知道为什么我的这么少   一半都不到   只有几块瓜跟酸奶冰   核桃花生之类的什么都没有   而且冰还很化   不回回购  失望
816,439,一只酸奶牛（财大店）,mPG343931319,味道蛮不错的，冰冰凉凉的很好吃呢！
817,440,一只酸奶牛（财大店）,叶之秋288,小妹服务态度很好，不错，小朋友很喜欢
818,441,一只酸奶牛（财大店）,dsr13047022,很好吃……位置也好找，强烈推荐…
819,442,一只酸奶牛（财大店）,CBE453020998,不错哈-从来没吃过，一直听说，没有尝试，服务态度不错，速度也快～客人很多，还要排队，就知道生意有多好了，味道确实不错，下次如果还有机会还会再来，建议大家都去试试，相信也不会失望的，祝店家生意越来越红火！
820,443,一只酸奶牛（财大店）,一个圈圈儿823,还不错啦，我口味重，感觉奶味不是很足
821,444,一只酸奶牛（财大店）,只属于他705,我觉得还是酸奶紫米露好喝，要是团购有这个就好了！
822,445,一只酸奶牛（财大店）,匿名用户,挺好吃的，口味独特，加的料很好吃
823,446,一只酸奶牛（财大店）,NHS685711151,味道不错。很喜欢。不过量有点少了。毕竟好吃有价格！
824,447,一只酸奶牛（财大店）,机灵小垃圾,吃过几次了   觉得很好吃    里面加的料很足
825,448,一只酸奶牛（财大店）,ABC过眼云烟,老婆很喜欢，吃了一次还想吃。。。
826,449,一只酸奶牛（财大店）,Hzl316329319,超级喜欢，一口气吃了两个……味道不错
827,450,一只酸奶牛（财大店）,_qq6cf1434101713,味道还不错，比炒酸奶好吃，就是贵了点。
828,451,一只酸奶牛（财大店）,红小红花开红艳艳,味道不错的～跟炒酸奶一样好吃呀～～～店里还有桌游可以玩
829,452,一只酸奶牛（财大店）,盈盈流火,活动的时候自己团得很便宜啦，所以感觉会比直接在店里面买的少一些。不过也还是很划算啦，味道也好。
830,453,一只酸奶牛（财大店）,二二二二二雨子,很不错，只是那天吃饭吃的有点多，所以没吃完，真的很好吃。
831,454,一只酸奶牛（财大店）,匿名用户,之前有人跟我推荐刨酸奶 今天买来尝了尝真心感觉还不错哎
832,455,一只酸奶牛（财大店）,匿名用户,味道不错，店家服务态度也很好哦～～～～
833,456,一只酸奶牛（财大店）,gxcdfzz,好吃哦 酸奶刨冰比果酱核桃好吃
834,457,一只酸奶牛（财大店）,baodige,太甜了，服务态度很好，但是量比较少
835,458,一只酸奶牛（财大店）,匿名用户,味道不错，服务态度也很好哈～～～～
836,459,一只酸奶牛（财大店）,iqY18215623212,挺好吃的，但是没有炒酸奶好吃。
837,460,一只酸奶牛（财大店）,匿名用户,味道不错，就是果酱味太重了😂下次可以去坐一下午了～
838,461,一只酸奶牛（财大店）,dylmine,依旧是那个味道，有个妹子挺漂亮的，哈哈哈
839,462,一只酸奶牛（财大店）,VVb266038841,味道好吃，环境也很好。就是水果不是很多
840,463,一只酸奶牛（财大店）,匿名用户,挺好好吃的。 就是太少太少了 。
841,464,一只酸奶牛（财大店）,机儿子,好吃好吃好好吃，口感不错，下次继续！
842,465,一只酸奶牛（财大店）,ztfyc,最喜欢他家的紫米露，刨酸奶大份，不错
843,466,一只酸奶牛（财大店）,匿名用户,不同于炒酸奶，要细绵一些～水果看得到
844,467,一只酸奶牛（财大店）,听你听我j,本来特别喜欢这家店的，结果，今天那个态度，简直不敢恭维，，用美团怎么了，我和我朋友一起，因为美团上没有她想要的，她就现点，那个态度还可以，结果我一说我是用美团，那就直接脸黑下来了，还很大声音，感觉不能用一样。
845,468,一只酸奶牛（财大店）,二二二二二雨子,很不错，团购很划算的！很棒很棒！
846,469,一只酸奶牛（财大店）,Nipingzi,第一次吃，感觉还可以，下次换种饮料试一下
847,470,一只酸奶牛（财大店）,匿名用户,小贵，味道不错，环境不错，希望紫米露能美团～
848,471,一只酸奶牛（财大店）,Glm770788190,挺好的，还会提醒美团团购刨酸奶更便宜，还喜欢这家酸奶紫米
849,472,一只酸奶牛（财大店）,Jjq496191183,一支酸奶牛，酸酸甜甜很好吃，有特色，次次去吃吃买！
850,473,一只酸奶牛（财大店）,tDd305531279,还可以，味道不错，儿子很喜欢吃
851,474,一只酸奶牛（财大店）,PiM478215356,本来只是自己买了一个，后来室友也要吃。
852,475,一只酸奶牛（财大店）,小刘仔LYy,味道不错，吃起来有口感，里面的核桃和花生真心好吃。加点蓝莓酱😂吃了变成萌萌哒😍
853,476,一只酸奶牛（财大店）,匿名用户,吃完干锅出门就看见了，想吃，然后就团了
854,477,一只酸奶牛（财大店）,a654711580,和室友一起吃过很多次，每次路过都忍不住去吃一份
855,478,一只酸奶牛（财大店）,匿名用户,不错不错 吃了几次了 刨酸奶强烈推荐的哦 爱蓝莓味的
856,479,一只酸奶牛（财大店）,_qqmtz1342879256,不错哟，尤其是服务理念。能够从顾客的角度出发，主动推荐美团。
857,480,一只酸奶牛（财大店）,Glm770788190,能叠加使用，挺好的，蓝莓味不错
858,481,一只酸奶牛（财大店）,AMINDLESS,是我喜欢的味道非常不错的炒酸奶
859,482,一只酸奶牛（财大店）,匿名用户,价格很实惠，味道不错，下次再试试其它口味
860,483,一只酸奶牛（财大店）,nFZ572498279,强烈推荐份量足环境也挺好，下次一定还会在来
861,484,一只酸奶牛（财大店）,包子、馒头,不想很喜欢这家的刨酸奶，感觉不好吃。
862,485,一只酸奶牛（财大店）,vIn351014412,好吃好吃好吃好吃！！夏天热热的吃正好！！！！！！！真的好吃！强烈推荐！！好吃啊。好吃啊。好吃啊。好吃。好吃。好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃好吃、！
863,486,一只酸奶牛（财大店）,等鱼几,很好吃，店里环境也很好，推荐带朋友一起吃
864,487,一只酸奶牛（财大店）,Nrd753009482,看起来很好看，吃起来也很好吃。色香味
865,488,一只酸奶牛（财大店）,ber宝宝,很好吃，强烈推荐，继续买，很好吃
866,489,一只酸奶牛（财大店）,LuckiChy,我喜欢浓的 哈哈可是这个不是 不过 我还是吃光光啦噢
867,490,一只酸奶牛（财大店）,一一一一一157,还可以，味道很不错，特别喜欢。价钱也还比较合理，位置也比较好找。在大学城斜对面。如果
868,491,一只酸奶牛（财大店）,米小米4399,口味还可以，不过环境不太好，有点吵，总体来讲不错
869,492,一只酸奶牛（财大店）,Qnu7308216,第一次团购这家刨酸奶   感觉味道真心不错啦   还会再来滴
870,493,一只酸奶牛（财大店）,ziyao111,好吃好吃好吃，买了3次了。强推
871,494,一只酸奶牛（财大店）,Ryoma932,感觉就是冰淇凌啊，没有冰诶，等一会会就拿到了，份量不是很多，有苹果、葡萄干、奥利奥沫、花生、还有蚕豆片、蚕豆片，我吃的是草莓味的，还不错，好像还有蓝莓味和芒果味，下次可以试试蓝莓味的，位置也很好找啊。
872,495,一只酸奶牛（财大店）,匿名用户,很好吃 很新奇 缺点就是环境不够好 其他都很满意
873,496,一只酸奶牛（财大店）,Breathe743,可能是团购，坚果和水果少很多！
874,497,一只酸奶牛（财大店）,FCS961216332,很好吃哦，带同学来吃第二次啦，这里的刨冰很不错
875,498,一只酸奶牛（财大店）,Carrie63231323,挺好吃的，但是服务员态度不好。
876,499,一只酸奶牛（财大店）,匿名用户,比起成都市区的店 量更足 好评
877,500,一只酸奶牛（财大店）,RBW831354103,去过很多回了，这次是第一次评论，真的很好吃，特别是那个酸奶爆冰。
878,501,一只酸奶牛（财大店）,阿佘佘佘鑫玉,好吃是好吃 但我个人感觉价格高了点
879,502,一只酸奶牛（财大店）,匿名用户,哈哈哈哈哈哈过去从不评价，不知浪费了多少积分。自从美团积分可以抵用现金，才明白积分的重要。后来我就把这段话复制了，走到哪，复制到哪儿，既能赚积分，还十分省事。特别是不用认真评论了，又能健康快乐开心么么哒了！
880,503,一只酸奶牛（财大店）,SrI151393912,很不错，可以去尝尝～～～～～～～
881,504,一只酸奶牛（财大店）,JPg575426611,环境很好，服务很好，值得推荐，
882,505,一只酸奶牛（财大店）,匿名用户,地方不大 很便宜 晚上特意开车过去吃 还算有意义吧
883,506,一只酸奶牛（财大店）,FCS961216332,很好吃的，有很多坚果，酸奶正宗
884,507,一只酸奶牛（财大店）,fIb982205324,几口就吃光了，天气热的时候吃着超爽
885,508,一只酸奶牛（财大店）,匿名用户,太贵了，味道还是可以的，也是被同学推荐的。毕业啦以后吃不到了呢
886,509,一只酸奶牛（财大店）,JeF897146350,我觉得很好吃，就是刚吃第一口太太太冷了，被我家三个人啊呜啊呜吃光了，我还担心小孩子拉肚子，结婚没有，下次还来换个口味吃
887,510,一只酸奶牛（财大店）,EfW303760272,朋友推荐来的 感觉很一般 就是酸奶刨冰和坚果 主要是性价比真的不高 略失望
888,511,一只酸奶牛（财大店）,RC12,感觉挺不错的～很有特色，味道很好
889,512,一只酸奶牛（财大店）,ly自由飞翔1234,非常棒，值得信赖，美团上很便宜，口感挺好的
890,513,一只酸奶牛（财大店）,_qqvz51421053380,经济实惠又好吃，赞一个，，大家不妨来品尝一下！
891,514,一只酸奶牛（财大店）,vicky_rui,味道很喜欢，冰冰的，酸酸的，再搭配上坚果、水果和饼干，口感很棒。夏天吃起来解暑又爽口，比冰淇淋健康多了。
892,515,一只酸奶牛（财大店）,NEX602570837,味道还可以，口感像冰淇淋，美团价格真心不错
893,516,一只酸奶牛（财大店）,vwx216411908,味道很好很好吃，嗯推荐。分量很足，嗯，一个人吃不够。
894,517,一只酸奶牛（财大店）,cdg755782641,吃了这个以后，炒酸奶都好难吃感觉，挺好的，以后还会来，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，， ，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，
895,518,一只酸奶牛（财大店）,vwx216411908,我喜欢吃酸奶呀，酸奶好吃我一天可以吃好多碗
896,519,一只酸奶牛（财大店）,syK114451222,好，地方好找、环境不错，味道不错
897,520,一只酸奶牛（财大店）,匿名用户,lz怕效率踢了最垃圾VS凑JJ咯土狗据说不错
898,521,一只酸奶牛（财大店）,梦醒微凉QWQ,超级好吃(*^o^*)，强烈推荐！
899,522,一只酸奶牛（财大店）,Jjq496191183,酸奶很好，很卫生环境也不错，水果很新鲜！
900,523,一只酸奶牛（财大店）,QYy863517086,很好 有一点可能不是很适合我 感觉核桃太多了
901,524,一只酸奶牛（财大店）,pda298537462,很好吃啊，而且品种也不少，下次还去吃
902,525,一只酸奶牛（财大店）,bjB863001759,酸奶起冰后再打成碎酸奶，蓝梅加黄桃口味的吃起来很好。
903,526,一只酸奶牛（财大店）,匿名用户,挺好看也还吃。可以。下次还光顾
904,527,一只酸奶牛（财大店）,匿名用户,每次都要去买一个，水果也很好吃，酸奶也很好喝哟。
905,528,一只酸奶牛（财大店）,猪猪叹气gbb,很不错哈 ， 经常在网上买来吃
906,529,一只酸奶牛（财大店）,匿名用户,贵，好吃，分量少。空调很爽。。
907,530,一只酸奶牛（财大店）,ivK846301013,真的很好吃 酸奶上面还有花生仁 核桃仁 真的很值得推荐
908,531,一只酸奶牛（财大店）,爱梦中的男孩,好吃，奶味很足，推荐哦哈哈哈哈
909,532,一只酸奶牛（财大店）,匿名用户,不错水果很新鲜，酸奶也很好喝哟。
910,533,一只酸奶牛（财大店）,TTQ6019545,好喜欢，可惜毕业狗要走了才吃到新品，会怀念的
911,534,一只酸奶牛（财大店）,tlJ190673952,性价比不高，不如炒酸奶好吃。。
912,535,一只酸奶牛（财大店）,Monica_Liu1023,吃到嘴里瞬间融化的感觉特别好，里面还配了水果，很好吃的
913,536,一只酸奶牛（财大店）,Wql455879544,星星眼 团购无数次哦 夏天吃这个太安逸了
914,537,一只酸奶牛（财大店）,Hzl316329319,超级好吃，推荐蓝莓，我在财大和川大吃的，都很好啊
915,538,一只酸奶牛（财大店）,qKR221210870,好吃，也不挤、服务态度也很好呢！
916,539,一只酸奶牛（财大店）,jnv461633500,一般啦，感觉不是特别好吃，还不如炒酸奶呢
917,540,一只酸奶牛（财大店）,西木栗601,冰淇淋酸奶加核桃什么的，比较好吃啦
918,541,一只酸奶牛（财大店）,DST131933907,特别好吃！冰很细还有奶味上面的配料也很好吃
919,542,一只酸奶牛（财大店）,RqT786246521,非常非常好吃的哈，真的不错哟。
920,543,一只酸奶牛（财大店）,史艳萍86,很不错，值得去品尝，很不错，值得去品尝，
921,544,一只酸奶牛（财大店）,匿名用户,凉凉的，很神奇的感觉哦，酸奶味足
922,545,一只酸奶牛（财大店）,施主再来一碗,老板娘人很好，东西也很好，看起来就很有食欲，下次再来
923,546,一只酸奶牛（财大店）,kpP56360585,味道是不错 口感很丰富 价格稍贵
924,547,一只酸奶牛（财大店）,qMF820721671,味道很好，服务也很周到满意，强烈推荐
925,548,一只酸奶牛（财大店）,fxxxxy_,挺好吃的，下面的酸奶松松的，怀念～
926,549,一只酸奶牛（财大店）,kpP56360585,味道不错 口感很丰富 价格稍贵
927,550,一只酸奶牛（财大店）,QzO387908012,经常来，味道挺不错的，推荐紫米露。
928,551,一只酸奶牛（财大店）,匿名用户,感觉好好吃啊 跟原来酸奶的口感完全不一样
929,552,一只酸奶牛（财大店）,yJg364729329,去的时候人很多。 味道一般。但是比较创新。可是品种太少了
930,553,一只酸奶牛（财大店）,啊好大一块肉,很好吃的( • ̀ω•́ )✧
931,554,一只酸奶牛（财大店）,乖咪咪色迷迷,味道好吃 价钱便宜 服务态度很好
932,555,一只酸奶牛（财大店）,妮璐CO,还行吧，份量少，坚果和饼饼好吃
933,556,一只酸奶牛（财大店）,虚诺真,要是能有更多口味就好了。。。。
934,557,一只酸奶牛（财大店）,匿名用户,很好吃的！！甜甜的！！店家服务态度好～都来看看吧
